"affected_games","agreement","annotation_id","annotator","author_playtime_at_review_min","author_playtime_overall_min","combined_rating","combined_rating_display","created_at","criticism-praise-developer-publisher","criticism-praise-game-content","criticism-praise-ideological","criticism-praise-political","funny_score","game","game_description","game_name_display","game_received_for_free","id","input_ids","is-game-related","is-review-bombing","last_updated_formatted","lead_time","rating","release_date","review","review_bomb_reason","review_bomb_time","review_bomb_type","review_date","review_date_datetime","source","steam_rating_positive","updated_at","was_steam_purchase"
"Assassin's Creed Unity",77.77777777777777,31718892,"18440",1391.0,1391.0,"Empfohlen","Empfohlen","2024-02-28T17:45:16.063648Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871221,"[ 101 5399 2204 9353 8499 1012 2145 1010 1045 5632 2009 1012 3046 2009
 1012  102]","Ja","Nein","21.05.2019 23:39:54",37.289,"","12.11.2014","Somewhat good AC Unity. Still, I enjoyed it. Try it.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.05.2019 23:39:54","21.05.2019","Steam",True,"2024-02-28T17:45:16.063670Z",True
"Assassin's Creed Unity",77.77777777777777,31495217,"11478",1391.0,1391.0,"Empfohlen","Empfohlen","2024-02-24T22:03:09.798634Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871221,"[ 101 5399 2204 9353 8499 1012 2145 1010 1045 5632 2009 1012 3046 2009
 1012  102]","Ja","Nein","21.05.2019 23:39:54",73.352,"","12.11.2014","Somewhat good AC Unity. Still, I enjoyed it. Try it.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.05.2019 23:39:54","21.05.2019","Steam",True,"2024-02-24T22:03:09.798659Z",True
"Assassin's Creed Unity",77.77777777777777,30744051,"13430",1391.0,1391.0,"Empfohlen","Empfohlen","2024-02-13T09:23:27.892657Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871221,"[ 101 5399 2204 9353 8499 1012 2145 1010 1045 5632 2009 1012 3046 2009
 1012  102]","Nein","Ja","21.05.2019 23:39:54",9.412,"","12.11.2014","Somewhat good AC Unity. Still, I enjoyed it. Try it.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.05.2019 23:39:54","21.05.2019","Steam",True,"2024-02-13T09:23:27.892677Z",True
"Assassin's Creed Unity",66.66666666666666,31718932,"18440",3567.0,4270.0,"Empfohlen","Empfohlen","2024-02-28T17:45:58.949980Z","Ja","Ja","Ja","Ja",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871222,"[  101  1045  2293  1037  1012  1039  2186  1010  1998  1045  2293  2129
  2023  2208  2003  2092  6377  1998 17841  2015  1996  2413  4329  1012
  8389  2024  2200  2204  1010 10289  8214  2003  7235  1012 23156  2000
  1057 18477 15794  1999  4488  2122  2399  1012  2208  3291  1010  2045
  2024  2116 12883  1012   102]","Ja","Ja","16.05.2019 20:08:33",42.056,"","12.11.2014","I love A.C series, and I love how this game is well integrated and interprets the French revolution.
Graphics are very good, Notre Dame is identical.
Congratulations to ubisoft in performing these games.
Game problem, there are many bugs.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.05.2019 20:08:33","16.05.2019","Steam",True,"2024-02-28T17:45:58.949999Z",True
"Assassin's Creed Unity",66.66666666666666,31495228,"11478",3567.0,4270.0,"Empfohlen","Empfohlen","2024-02-24T22:03:49.839864Z","Ja","Ja","Ja","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871222,"[  101  1045  2293  1037  1012  1039  2186  1010  1998  1045  2293  2129
  2023  2208  2003  2092  6377  1998 17841  2015  1996  2413  4329  1012
  8389  2024  2200  2204  1010 10289  8214  2003  7235  1012 23156  2000
  1057 18477 15794  1999  4488  2122  2399  1012  2208  3291  1010  2045
  2024  2116 12883  1012   102]","Ja","Nein","16.05.2019 20:08:33",38.728,"","12.11.2014","I love A.C series, and I love how this game is well integrated and interprets the French revolution.
Graphics are very good, Notre Dame is identical.
Congratulations to ubisoft in performing these games.
Game problem, there are many bugs.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.05.2019 20:08:33","16.05.2019","Steam",True,"2024-02-24T22:03:49.839884Z",True
"Assassin's Creed Unity",66.66666666666666,30744105,"13430",3567.0,4270.0,"Empfohlen","Empfohlen","2024-02-13T09:23:56.370957Z","Ja","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871222,"[  101  1045  2293  1037  1012  1039  2186  1010  1998  1045  2293  2129
  2023  2208  2003  2092  6377  1998 17841  2015  1996  2413  4329  1012
  8389  2024  2200  2204  1010 10289  8214  2003  7235  1012 23156  2000
  1057 18477 15794  1999  4488  2122  2399  1012  2208  3291  1010  2045
  2024  2116 12883  1012   102]","Ja","Nein","16.05.2019 20:08:33",27.618,"","12.11.2014","I love A.C series, and I love how this game is well integrated and interprets the French revolution.
Graphics are very good, Notre Dame is identical.
Congratulations to ubisoft in performing these games.
Game problem, there are many bugs.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.05.2019 20:08:33","16.05.2019","Steam",True,"2024-02-13T09:23:56.370979Z",True
"Assassin's Creed Unity",100.0,31718990,"18440",2925.0,2959.0,"Empfohlen","Empfohlen","2024-02-28T17:46:46.425044Z","Nein","Ja","Nein","Nein",1.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871223,"[  101  3100  1010  2023  2208  1012  1012  2023  2208  2038  3314  2000
  2110  2009 19499  1012  1012  2021  1010  2963  2033  2041  2182  1010
  1045  4669  2009  2750  2008  1012  1996  2364  2839  2003  2019  4895
 25421  3468  1052  1012  1051  1012  1055  1012  2040  2196 12154  1037
  6180  2060  2084  1037 24665 24237  2100  1006  3191 15703  1007  1012
  1996  4337  2003 18856 16814  2100  1012  2066  2434  9353  2399  2073
  2017  3233  2105  1998 20803  1996  2403  4364  2040  3233  2105  1998
  5681 14855  2497  2012  2017  1010  3272  2023  2051  2017  2064  2224
  1037  4060  8528  2063  2004  1037  5195  1012  1012  1998  2049  2919
 12054  1996  2208  2003 11829  6292  1998 19119  7887  1012  2009 19237
  2625  2084  2009  2106  2043  2009  2234  2041  1045  2228  1010 17704
  1012  2017  2064  4060  1998  5454 22054  1998  6087  1998  2428  2191
  2115 12025 22293  1010  2026  2839  2018  1037 28491  7415  5725  1998
  2001  4408  2417  1012  1012  2002  2001 13164 19424  1998  1045  3866
  2032  1012  2821  1010  1998  2017  2298  2066  2008  1999  2035  7659
 17968  2015  1012  1012  2049 26316  1012  1996 17762  1013  2522  1011
  6728  2003 11669  1012  2008  1005  1055  2035  1996  4292  2001  4569
  1010  1996  2770  2105  1999  3000  2001  5186 22249  4102  2000  1996
  3025  2399  2029  2035  2018  7199  2235  2659  2000  1996  2598  3847
  1998  1996  8138  3578  2030  3649  1010  3000  5683  2502  1998  4795
  1012  2009  1005  1055  1037  5024  1021  1012  1019  1013  2184  1010
  1996  4060  8528  2063  2428  2081  2023  2028  1997  2026  5440  9353
  2399  1012  1012  5667  4191  2126  2205  2116  2335  3788  2083  7659
 17968  2015  2004  1037  1000  3809 12025  1000  5102  2004  1037  4408
  2417 15912  1012   102]","Ja","Nein","16.04.2019 06:52:27",46.677,"","12.11.2014","Okay, this game.. this game has issues to state it mildly.. But, hear me out here, I liked it despite that.

The main character is an unlikable P.O.S. who never gains a personality other than a grumpy(read annoying).

The combat is clunky. Like original AC games where you stand around and parry the 14 guys who stand around and occasionally jab at you, except this time you can use a pickaxe as a weapon.. and its badass

The game is buggy and crashes constantly. It sucks less than it did when it came out I think, kinda.

You can pick and choose outfits and colors and really make your assassin hideous, my character had a floppy hood tail and was BRIGHT red.. he was mega disgusting and I loved him. OH, and you look like that in all cutscenes.. its hilarious.

The multiplayer/co-op is trash. that's all

The setting was fun, the running around in Paris was extremely enjoyable compared to the previous games which all had fairly small low to the ground housing and the occasional tower or whatever, Paris feels big and dangerous.

It's a solid 7.5/10, the pickaxe really made this one of my favorite AC games.. seriously laughed way too many times walking through cutscenes as a ""serious assassin"" dressed as a bright red clown.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.04.2019 06:52:27","16.04.2019","Steam",True,"2024-02-28T17:46:46.425061Z",True
"Assassin's Creed Unity",100.0,31495232,"11478",2925.0,2959.0,"Empfohlen","Empfohlen","2024-02-24T22:05:21.051516Z","Nein","Ja","Nein","Nein",1.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871223,"[  101  3100  1010  2023  2208  1012  1012  2023  2208  2038  3314  2000
  2110  2009 19499  1012  1012  2021  1010  2963  2033  2041  2182  1010
  1045  4669  2009  2750  2008  1012  1996  2364  2839  2003  2019  4895
 25421  3468  1052  1012  1051  1012  1055  1012  2040  2196 12154  1037
  6180  2060  2084  1037 24665 24237  2100  1006  3191 15703  1007  1012
  1996  4337  2003 18856 16814  2100  1012  2066  2434  9353  2399  2073
  2017  3233  2105  1998 20803  1996  2403  4364  2040  3233  2105  1998
  5681 14855  2497  2012  2017  1010  3272  2023  2051  2017  2064  2224
  1037  4060  8528  2063  2004  1037  5195  1012  1012  1998  2049  2919
 12054  1996  2208  2003 11829  6292  1998 19119  7887  1012  2009 19237
  2625  2084  2009  2106  2043  2009  2234  2041  1045  2228  1010 17704
  1012  2017  2064  4060  1998  5454 22054  1998  6087  1998  2428  2191
  2115 12025 22293  1010  2026  2839  2018  1037 28491  7415  5725  1998
  2001  4408  2417  1012  1012  2002  2001 13164 19424  1998  1045  3866
  2032  1012  2821  1010  1998  2017  2298  2066  2008  1999  2035  7659
 17968  2015  1012  1012  2049 26316  1012  1996 17762  1013  2522  1011
  6728  2003 11669  1012  2008  1005  1055  2035  1996  4292  2001  4569
  1010  1996  2770  2105  1999  3000  2001  5186 22249  4102  2000  1996
  3025  2399  2029  2035  2018  7199  2235  2659  2000  1996  2598  3847
  1998  1996  8138  3578  2030  3649  1010  3000  5683  2502  1998  4795
  1012  2009  1005  1055  1037  5024  1021  1012  1019  1013  2184  1010
  1996  4060  8528  2063  2428  2081  2023  2028  1997  2026  5440  9353
  2399  1012  1012  5667  4191  2126  2205  2116  2335  3788  2083  7659
 17968  2015  2004  1037  1000  3809 12025  1000  5102  2004  1037  4408
  2417 15912  1012   102]","Ja","Nein","16.04.2019 06:52:27",89.952,"","12.11.2014","Okay, this game.. this game has issues to state it mildly.. But, hear me out here, I liked it despite that.

The main character is an unlikable P.O.S. who never gains a personality other than a grumpy(read annoying).

The combat is clunky. Like original AC games where you stand around and parry the 14 guys who stand around and occasionally jab at you, except this time you can use a pickaxe as a weapon.. and its badass

The game is buggy and crashes constantly. It sucks less than it did when it came out I think, kinda.

You can pick and choose outfits and colors and really make your assassin hideous, my character had a floppy hood tail and was BRIGHT red.. he was mega disgusting and I loved him. OH, and you look like that in all cutscenes.. its hilarious.

The multiplayer/co-op is trash. that's all

The setting was fun, the running around in Paris was extremely enjoyable compared to the previous games which all had fairly small low to the ground housing and the occasional tower or whatever, Paris feels big and dangerous.

It's a solid 7.5/10, the pickaxe really made this one of my favorite AC games.. seriously laughed way too many times walking through cutscenes as a ""serious assassin"" dressed as a bright red clown.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.04.2019 06:52:27","16.04.2019","Steam",True,"2024-02-24T22:05:21.051531Z",True
"Assassin's Creed Unity",100.0,30744710,"13430",2925.0,2959.0,"Empfohlen","Empfohlen","2024-02-13T09:30:29.651892Z","Nein","Ja","Nein","Nein",1.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871223,"[  101  3100  1010  2023  2208  1012  1012  2023  2208  2038  3314  2000
  2110  2009 19499  1012  1012  2021  1010  2963  2033  2041  2182  1010
  1045  4669  2009  2750  2008  1012  1996  2364  2839  2003  2019  4895
 25421  3468  1052  1012  1051  1012  1055  1012  2040  2196 12154  1037
  6180  2060  2084  1037 24665 24237  2100  1006  3191 15703  1007  1012
  1996  4337  2003 18856 16814  2100  1012  2066  2434  9353  2399  2073
  2017  3233  2105  1998 20803  1996  2403  4364  2040  3233  2105  1998
  5681 14855  2497  2012  2017  1010  3272  2023  2051  2017  2064  2224
  1037  4060  8528  2063  2004  1037  5195  1012  1012  1998  2049  2919
 12054  1996  2208  2003 11829  6292  1998 19119  7887  1012  2009 19237
  2625  2084  2009  2106  2043  2009  2234  2041  1045  2228  1010 17704
  1012  2017  2064  4060  1998  5454 22054  1998  6087  1998  2428  2191
  2115 12025 22293  1010  2026  2839  2018  1037 28491  7415  5725  1998
  2001  4408  2417  1012  1012  2002  2001 13164 19424  1998  1045  3866
  2032  1012  2821  1010  1998  2017  2298  2066  2008  1999  2035  7659
 17968  2015  1012  1012  2049 26316  1012  1996 17762  1013  2522  1011
  6728  2003 11669  1012  2008  1005  1055  2035  1996  4292  2001  4569
  1010  1996  2770  2105  1999  3000  2001  5186 22249  4102  2000  1996
  3025  2399  2029  2035  2018  7199  2235  2659  2000  1996  2598  3847
  1998  1996  8138  3578  2030  3649  1010  3000  5683  2502  1998  4795
  1012  2009  1005  1055  1037  5024  1021  1012  1019  1013  2184  1010
  1996  4060  8528  2063  2428  2081  2023  2028  1997  2026  5440  9353
  2399  1012  1012  5667  4191  2126  2205  2116  2335  3788  2083  7659
 17968  2015  2004  1037  1000  3809 12025  1000  5102  2004  1037  4408
  2417 15912  1012   102]","Ja","Nein","16.04.2019 06:52:27",392.502,"","12.11.2014","Okay, this game.. this game has issues to state it mildly.. But, hear me out here, I liked it despite that.

The main character is an unlikable P.O.S. who never gains a personality other than a grumpy(read annoying).

The combat is clunky. Like original AC games where you stand around and parry the 14 guys who stand around and occasionally jab at you, except this time you can use a pickaxe as a weapon.. and its badass

The game is buggy and crashes constantly. It sucks less than it did when it came out I think, kinda.

You can pick and choose outfits and colors and really make your assassin hideous, my character had a floppy hood tail and was BRIGHT red.. he was mega disgusting and I loved him. OH, and you look like that in all cutscenes.. its hilarious.

The multiplayer/co-op is trash. that's all

The setting was fun, the running around in Paris was extremely enjoyable compared to the previous games which all had fairly small low to the ground housing and the occasional tower or whatever, Paris feels big and dangerous.

It's a solid 7.5/10, the pickaxe really made this one of my favorite AC games.. seriously laughed way too many times walking through cutscenes as a ""serious assassin"" dressed as a bright red clown.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","16.04.2019 06:52:27","16.04.2019","Steam",True,"2024-02-13T09:30:29.651915Z",True
"Assassin's Creed Unity",66.66666666666666,31719033,"18440",574.0,3454.0,"Empfohlen","Empfohlen","2024-02-28T17:47:33.381470Z","Ja","Ja","Ja","Ja",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871224,"[  101  1045  2134  1005  1056  2131  1996  2208  2043  2009  2001  2489
  2021  1045  6118  2903  2008  2023  2208  2003  2307   999  1996  8389
  2024  6429  2559  1010 11247  2003  2204  2021  3791  2070  8377  1012
  1996  2466  2003  2204  1998  5875  1012  1996  2380  8162 15893  2003
 12476  1998  1045  4299  1057 18477 15794  4247  2000  2023  2828  1997
  2929  1012  7321  1998 18735  2380  8162  9760  2024  2204  2021  2025
  1999  1996  2168  2504  2004  8499  1012  2174  1010  2836  1010  2006
  2026  2203  1010  2003  3492  2919  1998  1045  4299  2027  2081  1037
  2836  8081  1012  2000  2022  4189  1010  2026 14246  2226  2003  3492
  2214  2061  1045  2064  1005  1056 17612  2205  2172  1012  3452  1010
  2307  2208  1998  2007  1996  7071  2008  3047  1999 10289  8214  1010
  2023  2003  1037  2307  2126  2000  3325  2028  1997  2381  1005  1055
  4602 16209  1012   102]","Ja","Ja","21.04.2019 21:21:38",46.171,"","12.11.2014","I didn't get the game when it was free but I strongly believe that this game is great! The graphics are amazing looking, gameplay is good but needs some improvements. The story is good and interesting. The parkour mechanic is awesome and I wish Ubisoft continues to this type of movement. Origins and Odyssey parkour mechanics are good but not in the same level as Unity. However, performance, on my end, is pretty bad and I wish they made a performance fix. To be fair, my GPU is pretty old so I can't complain too much. Overall, great game and with the disaster that happened in Notre Dame, this is a great way to experience one of history's greatest landmarks.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.04.2019 21:21:38","21.04.2019","Steam",True,"2024-02-28T17:47:33.381490Z",True
"Assassin's Creed Unity",66.66666666666666,31495234,"11478",574.0,3454.0,"Empfohlen","Empfohlen","2024-02-24T22:06:26.833788Z","Ja","Ja","Ja","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871224,"[  101  1045  2134  1005  1056  2131  1996  2208  2043  2009  2001  2489
  2021  1045  6118  2903  2008  2023  2208  2003  2307   999  1996  8389
  2024  6429  2559  1010 11247  2003  2204  2021  3791  2070  8377  1012
  1996  2466  2003  2204  1998  5875  1012  1996  2380  8162 15893  2003
 12476  1998  1045  4299  1057 18477 15794  4247  2000  2023  2828  1997
  2929  1012  7321  1998 18735  2380  8162  9760  2024  2204  2021  2025
  1999  1996  2168  2504  2004  8499  1012  2174  1010  2836  1010  2006
  2026  2203  1010  2003  3492  2919  1998  1045  4299  2027  2081  1037
  2836  8081  1012  2000  2022  4189  1010  2026 14246  2226  2003  3492
  2214  2061  1045  2064  1005  1056 17612  2205  2172  1012  3452  1010
  2307  2208  1998  2007  1996  7071  2008  3047  1999 10289  8214  1010
  2023  2003  1037  2307  2126  2000  3325  2028  1997  2381  1005  1055
  4602 16209  1012   102]","Ja","Ja","21.04.2019 21:21:38",64.336,"","12.11.2014","I didn't get the game when it was free but I strongly believe that this game is great! The graphics are amazing looking, gameplay is good but needs some improvements. The story is good and interesting. The parkour mechanic is awesome and I wish Ubisoft continues to this type of movement. Origins and Odyssey parkour mechanics are good but not in the same level as Unity. However, performance, on my end, is pretty bad and I wish they made a performance fix. To be fair, my GPU is pretty old so I can't complain too much. Overall, great game and with the disaster that happened in Notre Dame, this is a great way to experience one of history's greatest landmarks.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.04.2019 21:21:38","21.04.2019","Steam",True,"2024-02-24T22:06:26.833807Z",True
"Assassin's Creed Unity",66.66666666666666,30744752,"13430",574.0,3454.0,"Empfohlen","Empfohlen","2024-02-13T09:31:00.706669Z","Nein","Ja","Nein","Nein",0.0,"Assassins Creed Unity","Assassin’s Creed® Unity tells the story of Arno, a young man who embarks upon an extraordinary journey to expose the true powers behind the French Revolution. In the brand new co-op mode, you and your friends will also be thrown in the middle of a ruthless struggle for the fate of a nation.","Assassin's Creed Unity",False,91871224,"[  101  1045  2134  1005  1056  2131  1996  2208  2043  2009  2001  2489
  2021  1045  6118  2903  2008  2023  2208  2003  2307   999  1996  8389
  2024  6429  2559  1010 11247  2003  2204  2021  3791  2070  8377  1012
  1996  2466  2003  2204  1998  5875  1012  1996  2380  8162 15893  2003
 12476  1998  1045  4299  1057 18477 15794  4247  2000  2023  2828  1997
  2929  1012  7321  1998 18735  2380  8162  9760  2024  2204  2021  2025
  1999  1996  2168  2504  2004  8499  1012  2174  1010  2836  1010  2006
  2026  2203  1010  2003  3492  2919  1998  1045  4299  2027  2081  1037
  2836  8081  1012  2000  2022  4189  1010  2026 14246  2226  2003  3492
  2214  2061  1045  2064  1005  1056 17612  2205  2172  1012  3452  1010
  2307  2208  1998  2007  1996  7071  2008  3047  1999 10289  8214  1010
  2023  2003  1037  2307  2126  2000  3325  2028  1997  2381  1005  1055
  4602 16209  1012   102]","Ja","Ja","21.04.2019 21:21:38",30.262,"","12.11.2014","I didn't get the game when it was free but I strongly believe that this game is great! The graphics are amazing looking, gameplay is good but needs some improvements. The story is good and interesting. The parkour mechanic is awesome and I wish Ubisoft continues to this type of movement. Origins and Odyssey parkour mechanics are good but not in the same level as Unity. However, performance, on my end, is pretty bad and I wish they made a performance fix. To be fair, my GPU is pretty old so I can't complain too much. Overall, great game and with the disaster that happened in Notre Dame, this is a great way to experience one of history's greatest landmarks.","Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.","17. April 2019 - Ende April 2019","positiv","21.04.2019 21:21:38","21.04.2019","Steam",True,"2024-02-13T09:31:00.706692Z",True
