Entwickler-Publisher,Kritik-Lob-Ideologisch,Kritik-Lob-Politisch,Kritik-Lob-Sonstiges,Spielinhalte,"affected_games","agreement","annotation_id","annotator","author_playtime_at_review_min","author_playtime_overall_min","combined_rating","combined_rating_display","created_at","funny_score","game","game_description","game_name_display","game_received_for_free","id","input_ids","lead_time","off-topic","rating","release_date","review",review-bombing,"review_bomb_reason","review_bomb_time","review_bomb_type","review_date","source","steam_rating_positive","updated_at","was_steam_purchase"
"Ja","no","Nein","Nein","Ja","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",80.95238095238095,29833875,"14445",9.0,3669.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T23:52:06.043787Z",3.0,"Borderlands","Discover the original co-op shooter-looter, crammed with new enhancements! As one of 4 trigger-happy mercenaries with RPG progression, equip bazillions of guns to take on the desert planet Pandora.","Borderlands GOTY Enhanced",True,89822497,"[  101  1031  7172  3319  1033  1996  2208  2573  1998  3504  3376  1010
  1996  2047  4949  7126  2236  9163  1998  1996 20133  8278  2003  1037
  3696  1997  2074  2129  2214  1996  2434  2001  1010  2000  2216  2040
  2031  2439  2650  1997  1996  2086  2908  2011  1010  2021  2008  2003
  2035  1996  2204  2045  2003  2000  2360  4102  2114  1996  2434  1012
  2146  3061  3314  1024 22742 25022 11890  2819 15338  3258  2108  3223
  1999  2205  2116  3572  1012 12398 10906  2006  6263 12398 10906 12809
  3294  2005  4488  2012  4895 29278  5856  3567  6321  2659  4853 11657
 11303  2000  4098  2041 10906  2000  5064  2191  4853 20370 11519 11829
  5999  2839 17589  1011 13501  8795  2015  1998 14967 12883  2007  2047
  3494  5064  2383  2035  8795  2015  3603  2157  2125  1996  3902  8795
 16387  2062  2411  2599  2017  2185  2013 11100  1998  2059  2067  2153
  2084  2074  2893  2017  2073  2017  2342  2000  2022  5746  3013 27475
 18154  2076  7982 10071  3130  3855 18549  1998  3638 29324  1011  2034
  1045  2481  1005  1056  2156  2068  4148  2138  1045  2481  1005  1056
  2377  1010  2085  1045  5060  2068  1010  2205   999  8208  1997  2334
  2897 17762  4972  1010  4786  2474  2290  2090  2867  1999  1996  2168
  2311   999  5409  3247  2081  2005  3431  2000  2023  2208   999  5667
  1010  2129  8239  6397  2020  6397 18197  2043  2437  2008  3601  1029
  1045  2145  3685 16755  2009  2000  3087  2040  2134  1005  1056  2131
  2009  2004  2019 12200  2005  2489  1012  4728  1010  2031  4569  2007
  1996  3653  6916 10451 26749  1012  1031  2214  3319  1033  2065  2017
  2024  2025  1037  3025  3954  1997  3675  8653  1010  2123  1005  1056
  8572  2893  2009  2005  2012  2560  1037  3204  2030  2061  1012  1999
  2009  1005  1055  2783  2110  1010  2009  2003 21834  2094  2000  1996
  4563  2007  3471  1012  2026  3325  2003  3294 12809  2026  3274  2306
  2321  3823  1997  5738  1996  2364 12183  1012  2116  2060  2111  2131
  2524 19119  1010 13184  2015  2006  4888  1010  1996  2208  2025 10578
  1010  9034  9530  6767  7630  3064  2147 24490  2015  2000  2191  1996
  2208  4888  1006  2029  1045  2018  2077  1996 13184  3277  1007  1998
  3638 29324 14891  5686   999  2111  2040  2064  2377  4703  3189  4853
  3314  1010  5746 12883  1998 26749 22308  2039 27762  1012  3524  2005
  1037  2739 10651  3038  2035  1997  2023  2003  4964  1012  2079  1012
  2025  1012  4965  1012  1012  1012  2127  2023  2003  2589  1012  1045
  2097 10651  2023  3319  2043  2242  3431  1012   102]",32.497,"Ja","","03.04.2019","[UPDATED REVIEW]
The game works and looks beautiful, the new map helps general navigation and the cleaner interface is a sign of just how old the original was, to those who have lost track of the years gone by, but that is all the good there is to say compared against the original.

Long standing issues:
Launcher circumvention being required in too many cases.
Default settings on minimum
Default settings freezing completely for performing at unforgivably low framerate
Needing to max out settings to somehow make framerates decent
Bugged character imports - scrambled quests and progression
Bugs with new characters somehow having all quests discovered right off the bus
Quest markers more often lead you away from objectives and then back again than just getting you where you need to be
Audio cutoffs randomly during dialogue sequences
Previously mentioned instability and memory leaks - first I couldn't see them happen because I couldn't play, now I notice them, too!
Removal of local network multiplayer functions, causing lag between players in the same building! Worst decision made for changes to this game! Seriously, how fucking blind were Blind Squirrel when making that choice?

I still cannot recommend it to anyone who didn't get it as an upgrade for free. Otherwise, have fun with the prettified visuals.

[OLD REVIEW]
If you are not a previous owner of Borderlands, don't bother getting it for at least a month or so.
In it's current state, it is riddled to the core with problems.
My experience is completely freezing my computer within 15 seconds of entering the main menu.
Many other people get hard crashes, freezes on launch, the game not loading, requiring convoluted workarounds to make the game launch (which I had before the freeze issue) and memory leaks galore!
People who can play frequently report frame issues, audio bugs and visuals messing up horribly.

Wait for a news update saying all of this is fixed. DO. NOT. BUY... Until this is done.

I will update this review when something changes.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","03.04.2019 22:08:34","Steam",False,"2024-01-25T23:52:06.043816Z",False
"Nein","no","Nein","Nein","Ja","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",80.95238095238095,29826488,"17156",9.0,3669.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T18:06:32.619641Z",3.0,"Borderlands","Discover the original co-op shooter-looter, crammed with new enhancements! As one of 4 trigger-happy mercenaries with RPG progression, equip bazillions of guns to take on the desert planet Pandora.","Borderlands GOTY Enhanced",True,89822497,"[  101  1031  7172  3319  1033  1996  2208  2573  1998  3504  3376  1010
  1996  2047  4949  7126  2236  9163  1998  1996 20133  8278  2003  1037
  3696  1997  2074  2129  2214  1996  2434  2001  1010  2000  2216  2040
  2031  2439  2650  1997  1996  2086  2908  2011  1010  2021  2008  2003
  2035  1996  2204  2045  2003  2000  2360  4102  2114  1996  2434  1012
  2146  3061  3314  1024 22742 25022 11890  2819 15338  3258  2108  3223
  1999  2205  2116  3572  1012 12398 10906  2006  6263 12398 10906 12809
  3294  2005  4488  2012  4895 29278  5856  3567  6321  2659  4853 11657
 11303  2000  4098  2041 10906  2000  5064  2191  4853 20370 11519 11829
  5999  2839 17589  1011 13501  8795  2015  1998 14967 12883  2007  2047
  3494  5064  2383  2035  8795  2015  3603  2157  2125  1996  3902  8795
 16387  2062  2411  2599  2017  2185  2013 11100  1998  2059  2067  2153
  2084  2074  2893  2017  2073  2017  2342  2000  2022  5746  3013 27475
 18154  2076  7982 10071  3130  3855 18549  1998  3638 29324  1011  2034
  1045  2481  1005  1056  2156  2068  4148  2138  1045  2481  1005  1056
  2377  1010  2085  1045  5060  2068  1010  2205   999  8208  1997  2334
  2897 17762  4972  1010  4786  2474  2290  2090  2867  1999  1996  2168
  2311   999  5409  3247  2081  2005  3431  2000  2023  2208   999  5667
  1010  2129  8239  6397  2020  6397 18197  2043  2437  2008  3601  1029
  1045  2145  3685 16755  2009  2000  3087  2040  2134  1005  1056  2131
  2009  2004  2019 12200  2005  2489  1012  4728  1010  2031  4569  2007
  1996  3653  6916 10451 26749  1012  1031  2214  3319  1033  2065  2017
  2024  2025  1037  3025  3954  1997  3675  8653  1010  2123  1005  1056
  8572  2893  2009  2005  2012  2560  1037  3204  2030  2061  1012  1999
  2009  1005  1055  2783  2110  1010  2009  2003 21834  2094  2000  1996
  4563  2007  3471  1012  2026  3325  2003  3294 12809  2026  3274  2306
  2321  3823  1997  5738  1996  2364 12183  1012  2116  2060  2111  2131
  2524 19119  1010 13184  2015  2006  4888  1010  1996  2208  2025 10578
  1010  9034  9530  6767  7630  3064  2147 24490  2015  2000  2191  1996
  2208  4888  1006  2029  1045  2018  2077  1996 13184  3277  1007  1998
  3638 29324 14891  5686   999  2111  2040  2064  2377  4703  3189  4853
  3314  1010  5746 12883  1998 26749 22308  2039 27762  1012  3524  2005
  1037  2739 10651  3038  2035  1997  2023  2003  4964  1012  2079  1012
  2025  1012  4965  1012  1012  1012  2127  2023  2003  2589  1012  1045
  2097 10651  2023  3319  2043  2242  3431  1012   102]",65.411,"Ja","","03.04.2019","[UPDATED REVIEW]
The game works and looks beautiful, the new map helps general navigation and the cleaner interface is a sign of just how old the original was, to those who have lost track of the years gone by, but that is all the good there is to say compared against the original.

Long standing issues:
Launcher circumvention being required in too many cases.
Default settings on minimum
Default settings freezing completely for performing at unforgivably low framerate
Needing to max out settings to somehow make framerates decent
Bugged character imports - scrambled quests and progression
Bugs with new characters somehow having all quests discovered right off the bus
Quest markers more often lead you away from objectives and then back again than just getting you where you need to be
Audio cutoffs randomly during dialogue sequences
Previously mentioned instability and memory leaks - first I couldn't see them happen because I couldn't play, now I notice them, too!
Removal of local network multiplayer functions, causing lag between players in the same building! Worst decision made for changes to this game! Seriously, how fucking blind were Blind Squirrel when making that choice?

I still cannot recommend it to anyone who didn't get it as an upgrade for free. Otherwise, have fun with the prettified visuals.

[OLD REVIEW]
If you are not a previous owner of Borderlands, don't bother getting it for at least a month or so.
In it's current state, it is riddled to the core with problems.
My experience is completely freezing my computer within 15 seconds of entering the main menu.
Many other people get hard crashes, freezes on launch, the game not loading, requiring convoluted workarounds to make the game launch (which I had before the freeze issue) and memory leaks galore!
People who can play frequently report frame issues, audio bugs and visuals messing up horribly.

Wait for a news update saying all of this is fixed. DO. NOT. BUY... Until this is done.

I will update this review when something changes.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","03.04.2019 22:08:34","Steam",False,"2024-01-25T18:06:32.619655Z",False
"Nein","no","Nein","Ja","Ja","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",80.95238095238095,29759839,"17120",9.0,3669.0,"Nicht empfohlen","Nicht empfohlen","2024-01-24T16:14:34.823117Z",3.0,"Borderlands","Discover the original co-op shooter-looter, crammed with new enhancements! As one of 4 trigger-happy mercenaries with RPG progression, equip bazillions of guns to take on the desert planet Pandora.","Borderlands GOTY Enhanced",True,89822497,"[  101  1031  7172  3319  1033  1996  2208  2573  1998  3504  3376  1010
  1996  2047  4949  7126  2236  9163  1998  1996 20133  8278  2003  1037
  3696  1997  2074  2129  2214  1996  2434  2001  1010  2000  2216  2040
  2031  2439  2650  1997  1996  2086  2908  2011  1010  2021  2008  2003
  2035  1996  2204  2045  2003  2000  2360  4102  2114  1996  2434  1012
  2146  3061  3314  1024 22742 25022 11890  2819 15338  3258  2108  3223
  1999  2205  2116  3572  1012 12398 10906  2006  6263 12398 10906 12809
  3294  2005  4488  2012  4895 29278  5856  3567  6321  2659  4853 11657
 11303  2000  4098  2041 10906  2000  5064  2191  4853 20370 11519 11829
  5999  2839 17589  1011 13501  8795  2015  1998 14967 12883  2007  2047
  3494  5064  2383  2035  8795  2015  3603  2157  2125  1996  3902  8795
 16387  2062  2411  2599  2017  2185  2013 11100  1998  2059  2067  2153
  2084  2074  2893  2017  2073  2017  2342  2000  2022  5746  3013 27475
 18154  2076  7982 10071  3130  3855 18549  1998  3638 29324  1011  2034
  1045  2481  1005  1056  2156  2068  4148  2138  1045  2481  1005  1056
  2377  1010  2085  1045  5060  2068  1010  2205   999  8208  1997  2334
  2897 17762  4972  1010  4786  2474  2290  2090  2867  1999  1996  2168
  2311   999  5409  3247  2081  2005  3431  2000  2023  2208   999  5667
  1010  2129  8239  6397  2020  6397 18197  2043  2437  2008  3601  1029
  1045  2145  3685 16755  2009  2000  3087  2040  2134  1005  1056  2131
  2009  2004  2019 12200  2005  2489  1012  4728  1010  2031  4569  2007
  1996  3653  6916 10451 26749  1012  1031  2214  3319  1033  2065  2017
  2024  2025  1037  3025  3954  1997  3675  8653  1010  2123  1005  1056
  8572  2893  2009  2005  2012  2560  1037  3204  2030  2061  1012  1999
  2009  1005  1055  2783  2110  1010  2009  2003 21834  2094  2000  1996
  4563  2007  3471  1012  2026  3325  2003  3294 12809  2026  3274  2306
  2321  3823  1997  5738  1996  2364 12183  1012  2116  2060  2111  2131
  2524 19119  1010 13184  2015  2006  4888  1010  1996  2208  2025 10578
  1010  9034  9530  6767  7630  3064  2147 24490  2015  2000  2191  1996
  2208  4888  1006  2029  1045  2018  2077  1996 13184  3277  1007  1998
  3638 29324 14891  5686   999  2111  2040  2064  2377  4703  3189  4853
  3314  1010  5746 12883  1998 26749 22308  2039 27762  1012  3524  2005
  1037  2739 10651  3038  2035  1997  2023  2003  4964  1012  2079  1012
  2025  1012  4965  1012  1012  1012  2127  2023  2003  2589  1012  1045
  2097 10651  2023  3319  2043  2242  3431  1012   102]",49.977,"Ja","","03.04.2019","[UPDATED REVIEW]
The game works and looks beautiful, the new map helps general navigation and the cleaner interface is a sign of just how old the original was, to those who have lost track of the years gone by, but that is all the good there is to say compared against the original.

Long standing issues:
Launcher circumvention being required in too many cases.
Default settings on minimum
Default settings freezing completely for performing at unforgivably low framerate
Needing to max out settings to somehow make framerates decent
Bugged character imports - scrambled quests and progression
Bugs with new characters somehow having all quests discovered right off the bus
Quest markers more often lead you away from objectives and then back again than just getting you where you need to be
Audio cutoffs randomly during dialogue sequences
Previously mentioned instability and memory leaks - first I couldn't see them happen because I couldn't play, now I notice them, too!
Removal of local network multiplayer functions, causing lag between players in the same building! Worst decision made for changes to this game! Seriously, how fucking blind were Blind Squirrel when making that choice?

I still cannot recommend it to anyone who didn't get it as an upgrade for free. Otherwise, have fun with the prettified visuals.

[OLD REVIEW]
If you are not a previous owner of Borderlands, don't bother getting it for at least a month or so.
In it's current state, it is riddled to the core with problems.
My experience is completely freezing my computer within 15 seconds of entering the main menu.
Many other people get hard crashes, freezes on launch, the game not loading, requiring convoluted workarounds to make the game launch (which I had before the freeze issue) and memory leaks galore!
People who can play frequently report frame issues, audio bugs and visuals messing up horribly.

Wait for a news update saying all of this is fixed. DO. NOT. BUY... Until this is done.

I will update this review when something changes.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","03.04.2019 22:08:34","Steam",False,"2024-01-24T16:14:34.823136Z",False
"Ja","no","Nein","Nein","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29833886,"14445",1823.0,1823.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T23:52:58.887609Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822498,"[  101  1045  1005  1049  2025  2091 22994  2075  3675  8653  1024  1045
  1005  1049  2091 22994  2075  9744  6510  3877  1024  1037  6994  2040
 16424  2010  6304  1006  1045  1005  1049  2025  2130  6314  2138  1997
  1996  4654 20464  2271  7730  3066  1011  1045  2123  1005  1056  2729
  2055  2008  2205  2172  1012  1045  1005  1049  2091 22994  2075  2138
  9744  6510  3877 16424  2017  2065  2017  2031  2019  5448  1007  1012
 10086  1024  2023  3047  1037  2210  2096  3283  1998  1045  9471  2000
 10651  1996  3319 11914  2021  9744  6510  3877  4207  1037  2678  2006
  1996 10474  1997  2477  2008  2001  2019  4111  6905  2678  1006  2298
  2009  2039  1007  1998  2008  1005  1055  2025  2200  4658  1012  2919
  2433  1012   102]",51.887,"Nein","","31.08.2023","I'm not downvoting Borderlands: I'm downvoting Randy Pitchford: a tool who hates his customers (I'm not even upset because of the exclusivity deal - I don't care about that too much. I'm downvoting because Randy Pitchford hates you if you have an opinion).

EDIT:
This happened a little while ago and I forgot to update the review accordingly but Randy Pitchford shared a video on the Twitter of Things that was an animal abuse video (look it up) and that's not very cool. Bad form.","Ja","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","06.04.2019 22:50:40","Steam",False,"2024-01-25T23:52:58.887624Z",False
"Ja","yes","Nein","Nein","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29826525,"17156",1823.0,1823.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T18:07:27.871284Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822498,"[  101  1045  1005  1049  2025  2091 22994  2075  3675  8653  1024  1045
  1005  1049  2091 22994  2075  9744  6510  3877  1024  1037  6994  2040
 16424  2010  6304  1006  1045  1005  1049  2025  2130  6314  2138  1997
  1996  4654 20464  2271  7730  3066  1011  1045  2123  1005  1056  2729
  2055  2008  2205  2172  1012  1045  1005  1049  2091 22994  2075  2138
  9744  6510  3877 16424  2017  2065  2017  2031  2019  5448  1007  1012
 10086  1024  2023  3047  1037  2210  2096  3283  1998  1045  9471  2000
 10651  1996  3319 11914  2021  9744  6510  3877  4207  1037  2678  2006
  1996 10474  1997  2477  2008  2001  2019  4111  6905  2678  1006  2298
  2009  2039  1007  1998  2008  1005  1055  2025  2200  4658  1012  2919
  2433  1012   102]",53.658,"Nein","","31.08.2023","I'm not downvoting Borderlands: I'm downvoting Randy Pitchford: a tool who hates his customers (I'm not even upset because of the exclusivity deal - I don't care about that too much. I'm downvoting because Randy Pitchford hates you if you have an opinion).

EDIT:
This happened a little while ago and I forgot to update the review accordingly but Randy Pitchford shared a video on the Twitter of Things that was an animal abuse video (look it up) and that's not very cool. Bad form.","Ja","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","06.04.2019 22:50:40","Steam",False,"2024-01-25T18:07:27.871303Z",False
"Ja","no","Nein","Nein","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29759900,"17120",1823.0,1823.0,"Nicht empfohlen","Nicht empfohlen","2024-01-24T16:15:57.876409Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822498,"[  101  1045  1005  1049  2025  2091 22994  2075  3675  8653  1024  1045
  1005  1049  2091 22994  2075  9744  6510  3877  1024  1037  6994  2040
 16424  2010  6304  1006  1045  1005  1049  2025  2130  6314  2138  1997
  1996  4654 20464  2271  7730  3066  1011  1045  2123  1005  1056  2729
  2055  2008  2205  2172  1012  1045  1005  1049  2091 22994  2075  2138
  9744  6510  3877 16424  2017  2065  2017  2031  2019  5448  1007  1012
 10086  1024  2023  3047  1037  2210  2096  3283  1998  1045  9471  2000
 10651  1996  3319 11914  2021  9744  6510  3877  4207  1037  2678  2006
  1996 10474  1997  2477  2008  2001  2019  4111  6905  2678  1006  2298
  2009  2039  1007  1998  2008  1005  1055  2025  2200  4658  1012  2919
  2433  1012   102]",81.836,"Ja","","31.08.2023","I'm not downvoting Borderlands: I'm downvoting Randy Pitchford: a tool who hates his customers (I'm not even upset because of the exclusivity deal - I don't care about that too much. I'm downvoting because Randy Pitchford hates you if you have an opinion).

EDIT:
This happened a little while ago and I forgot to update the review accordingly but Randy Pitchford shared a video on the Twitter of Things that was an animal abuse video (look it up) and that's not very cool. Bad form.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","06.04.2019 22:50:40","Steam",False,"2024-01-24T16:15:57.876430Z",False
"Ja","no","Nein","Nein","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29833892,"14445",5020.0,5020.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T23:53:40.422480Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822499,"[  101  2009  1005  1055  2025  2004  2204  2004  2959  2028  2052  2022
  1012  1012  1998  9722 10107  5223  4312  1012  1012  3398  3398  1010
  2009  1005  1055  6674  1010  2021  2040 14977  1029  6343  2729  1010
  2138  6343 14977  2055  4599  2205  1012  1012 20505  2194  1027  6638
  2091 22994  2063  1012   102]",40.377,"Nein","","31.08.2023","It's not as good as fourth one would be.. and developer deserve hate anyway.. yeah yeah, it's publisher, but who cares? Nobody care, because nobody cares about fans too..

Greedy company = fat downvote.","Ja","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","05.04.2019 18:21:18","Steam",False,"2024-01-25T23:53:40.422501Z",True
"Ja","yes","Nein","Ja","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29826550,"17156",5020.0,5020.0,"Nicht empfohlen","Nicht empfohlen","2024-01-25T18:08:11.302147Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822499,"[  101  2009  1005  1055  2025  2004  2204  2004  2959  2028  2052  2022
  1012  1012  1998  9722 10107  5223  4312  1012  1012  3398  3398  1010
  2009  1005  1055  6674  1010  2021  2040 14977  1029  6343  2729  1010
  2138  6343 14977  2055  4599  2205  1012  1012 20505  2194  1027  6638
  2091 22994  2063  1012   102]",41.567,"Nein","","31.08.2023","It's not as good as fourth one would be.. and developer deserve hate anyway.. yeah yeah, it's publisher, but who cares? Nobody care, because nobody cares about fans too..

Greedy company = fat downvote.","Ja","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","05.04.2019 18:21:18","Steam",False,"2024-01-25T18:08:11.302169Z",True
"Ja","yes","Nein","Ja","Nein","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29759962,"17120",5020.0,5020.0,"Nicht empfohlen","Nicht empfohlen","2024-01-24T16:17:13.047211Z",1.0,"Borderlands","Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...","Borderlands GOTY",False,89822499,"[  101  2009  1005  1055  2025  2004  2204  2004  2959  2028  2052  2022
  1012  1012  1998  9722 10107  5223  4312  1012  1012  3398  3398  1010
  2009  1005  1055  6674  1010  2021  2040 14977  1029  6343  2729  1010
  2138  6343 14977  2055  4599  2205  1012  1012 20505  2194  1027  6638
  2091 22994  2063  1012   102]",74.189,"Nein","","31.08.2023","It's not as good as fourth one would be.. and developer deserve hate anyway.. yeah yeah, it's publisher, but who cares? Nobody care, because nobody cares about fans too..

Greedy company = fat downvote.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","05.04.2019 18:21:18","Steam",False,"2024-01-24T16:17:13.047232Z",True
"Ja","yes","Nein","Nein","Ja","""Borderlands"" - Serie: Borderlands (und GOTY - Editionen), Borderlands 2 und Borderlands: The Pre-Sequel",71.42857142857143,29833898,"14445","","","Nicht empfohlen","0 von 10","2024-01-25T23:54:11.082892Z","","Borderlands: The Pre-Sequel","Learn the story behind Borderlands 2’s villain, Handsome Jack, and his ascendance to power in this new game in the Borderlands series. Taking place between the original Borderlands and Borderlands 2, the Pre-Sequel gives you a bunch of new gameplay featuring the genre fusion of shooter and RPG gameplay.","Borderlands: The Pre-Sequel","",89822500,"[  101  9643  1000  2033  4168  1000  3015  1010  1055  3501  2860 10398
  1010 12883  1010 10231  7685  2466  1998  2504  2640  1012  2074  1037
 13971  5356  6723  1012  2693  2247  2111  1010  2123  1005  1056  2507
 22227  2062  1997  2115  2769  1012   102]",29.703,"Ja",0.0,"13.10.2014","Awful ""meme"" writing, SJW propaganda, bugs, crappy story and level design. Just a lazy cash grab. Move along people, don't give Gearbox more of your money.","Nein","Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.","03. April 2019 - Ende April 2019","negativ","15.10.2014","Metacritic","","2024-01-25T23:54:11.082909Z",""
