project,annotation_question,num_reviews_yes,num_reviews_no,annotator_id,num_annotated_reviews,median_lead_time_annotator_in_s,avg_lead_time_annotator_in_s,avg_agreement_annotator
Borderlands - Epic Store,criticism-praise-game-content,19,16,9627,35,30.68,38.84,97.14
Borderlands - Epic Store,criticism-praise-developer-publisher,16,19,9627,35,30.68,38.84,97.14
Borderlands - Epic Store,criticism-praise-political,0,35,9627,35,30.68,38.84,97.14
Borderlands - Epic Store,criticism-praise-ideological,25,10,9627,35,30.68,38.84,97.14
Borderlands - Epic Store,is-review-bombing,10,10,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,criticism-praise-game-content,12,8,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,is-rating-game-related,12,8,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,criticism-praise-political,0,20,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,criticism-praise-ideological,2,18,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,criticism-praise-developer-publisher,9,11,9754,20,27.11,29.48,88.89
Borderlands - Epic Store,is-rating-game-related,9,11,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,criticism-praise-ideological,8,12,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,criticism-praise-developer-publisher,10,10,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,criticism-praise-political,0,20,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,is-review-bombing,9,11,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,criticism-praise-game-content,10,10,10389,20,24.12,27.25,100.0
Borderlands - Epic Store,is-review-bombing,12,9,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,criticism-praise-ideological,2,19,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,criticism-praise-political,0,21,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,is-rating-game-related,7,14,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,criticism-praise-developer-publisher,15,6,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,criticism-praise-game-content,14,7,11478,21,28.54,46.85,78.31
Borderlands - Epic Store,criticism-praise-ideological,17,13,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,criticism-praise-developer-publisher,16,14,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,criticism-praise-political,0,30,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,criticism-praise-game-content,14,16,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,is-review-bombing,23,7,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,is-rating-game-related,18,12,11790,30,40.35,55.16,74.07
Borderlands - Epic Store,is-rating-game-related,11,19,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,criticism-praise-ideological,0,30,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,is-review-bombing,19,11,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,criticism-praise-game-content,15,15,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,criticism-praise-political,0,30,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,criticism-praise-developer-publisher,9,21,11926,30,25.74,42.89,77.41
Borderlands - Epic Store,criticism-praise-game-content,13,17,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,criticism-praise-ideological,7,23,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,criticism-praise-developer-publisher,6,24,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,is-review-bombing,23,7,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,criticism-praise-political,0,30,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,is-rating-game-related,0,30,13430,30,17.36,21.51,74.81
Borderlands - Epic Store,criticism-praise-game-content,2,3,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,criticism-praise-developer-publisher,2,3,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,is-review-bombing,4,1,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,criticism-praise-political,0,5,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,criticism-praise-ideological,1,4,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,is-rating-game-related,1,4,14445,5,23.92,24.49,80.0
Borderlands - Epic Store,is-review-bombing,38,21,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,criticism-praise-political,0,59,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,criticism-praise-developer-publisher,20,39,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,criticism-praise-ideological,7,52,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,criticism-praise-game-content,38,21,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,is-rating-game-related,33,26,15655,59,20.56,25.09,100.0
Borderlands - Epic Store,is-review-bombing,21,14,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,criticism-praise-ideological,9,26,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,criticism-praise-developer-publisher,22,13,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,is-rating-game-related,18,17,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,criticism-praise-political,1,34,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,criticism-praise-game-content,23,12,15657,35,35.98,40.93,84.76
Borderlands - Epic Store,criticism-praise-developer-publisher,9,21,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,criticism-praise-ideological,4,26,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,is-review-bombing,14,16,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,criticism-praise-game-content,22,8,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,criticism-praise-political,1,29,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,is-rating-game-related,17,13,15710,30,18.75,34.16,71.11
Borderlands - Epic Store,criticism-praise-ideological,20,10,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,is-review-bombing,18,12,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,criticism-praise-developer-publisher,7,23,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,is-rating-game-related,13,17,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,criticism-praise-game-content,17,13,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,criticism-praise-political,0,30,16195,30,12.46,15.29,96.3
Borderlands - Epic Store,criticism-praise-game-content,9,6,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,criticism-praise-developer-publisher,8,7,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,criticism-praise-ideological,8,7,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,is-review-bombing,10,5,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,is-rating-game-related,6,9,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,criticism-praise-political,4,11,17568,15,12.62,16.22,72.59
Borderlands - Epic Store,criticism-praise-developer-publisher,9,6,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,is-rating-game-related,4,11,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,criticism-praise-game-content,7,8,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,is-review-bombing,10,5,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,criticism-praise-ideological,7,8,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,criticism-praise-political,0,15,17629,15,18.95,21.83,84.44
Borderlands - Epic Store,criticism-praise-game-content,19,16,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,criticism-praise-ideological,5,30,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,is-rating-game-related,19,16,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,criticism-praise-developer-publisher,22,13,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,criticism-praise-political,11,24,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,is-review-bombing,18,17,17750,35,14.39,22.99,87.94
Borderlands - Epic Store,is-rating-game-related,4,6,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,criticism-praise-political,2,8,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,criticism-praise-ideological,9,1,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,is-review-bombing,7,3,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,criticism-praise-developer-publisher,7,3,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,criticism-praise-game-content,6,4,17758,10,37.02,46.38,100.0
Borderlands - Epic Store,is-review-bombing,21,9,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,criticism-praise-developer-publisher,21,9,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,criticism-praise-game-content,17,13,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,criticism-praise-political,1,29,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,criticism-praise-ideological,16,14,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,is-rating-game-related,12,18,17811,30,10.45,12.8,74.44
Borderlands - Epic Store,criticism-praise-ideological,9,6,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,is-review-bombing,11,4,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,criticism-praise-developer-publisher,7,8,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,criticism-praise-game-content,7,8,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,criticism-praise-political,0,15,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,is-rating-game-related,13,2,17911,15,24.58,30.57,100.0
Borderlands - Epic Store,criticism-praise-ideological,0,15,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,criticism-praise-political,1,14,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,criticism-praise-game-content,9,6,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,is-review-bombing,12,3,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,is-rating-game-related,7,8,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,criticism-praise-developer-publisher,11,4,18232,15,36.95,40.24,72.59
Borderlands - Epic Store,criticism-praise-political,0,30,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,is-rating-game-related,12,18,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,criticism-praise-ideological,0,30,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,criticism-praise-game-content,21,9,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,criticism-praise-developer-publisher,22,8,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,is-review-bombing,18,12,18236,30,26.21,30.72,78.89
Borderlands - Epic Store,criticism-praise-political,0,20,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,criticism-praise-developer-publisher,8,12,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,is-rating-game-related,16,4,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,criticism-praise-game-content,15,5,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,is-review-bombing,10,10,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,criticism-praise-ideological,2,18,18248,20,21.85,32.59,79.44
Borderlands - Epic Store,is-review-bombing,10,5,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,is-rating-game-related,6,9,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,criticism-praise-game-content,10,5,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,criticism-praise-ideological,12,3,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,criticism-praise-developer-publisher,10,5,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,criticism-praise-political,0,15,18440,15,22.2,22.63,76.3
Borderlands - Epic Store,is-rating-game-related,6,4,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,criticism-praise-game-content,7,3,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,criticism-praise-ideological,3,7,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,criticism-praise-political,0,10,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,is-review-bombing,7,3,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,criticism-praise-developer-publisher,7,3,19069,10,24.05,31.49,68.89
Borderlands - Epic Store,is-rating-game-related,1,9,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,criticism-praise-game-content,4,6,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,criticism-praise-ideological,5,5,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,is-review-bombing,10,0,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,criticism-praise-political,3,7,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,criticism-praise-developer-publisher,8,2,19146,10,22.86,28.54,71.11
Borderlands - Epic Store,criticism-praise-game-content,13,7,19561,20,15.09,22.89,100.0
Borderlands - Epic Store,criticism-praise-developer-publisher,6,14,19561,20,15.09,22.89,100.0
Borderlands - Epic Store,is-rating-game-related,12,8,19561,20,15.09,22.89,100.0
Borderlands - Epic Store,is-review-bombing,10,10,19561,20,15.09,22.89,100.0
Borderlands - Epic Store,criticism-praise-ideological,2,18,19561,20,15.09,22.89,100.0
Borderlands - Epic Store,criticism-praise-political,0,20,19561,20,15.09,22.89,100.0
Ukraine-Russia-Support,is-review-bombing,2,13,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,criticism-praise-game-content,11,4,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,is-rating-game-related,13,2,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,criticism-praise-political,2,13,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,criticism-praise-ideological,3,12,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,12,9365,15,20.65,36.78,93.33
Ukraine-Russia-Support,criticism-praise-game-content,21,9,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,is-rating-game-related,8,22,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,criticism-praise-political,10,20,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,criticism-praise-ideological,0,30,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,is-review-bombing,11,19,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,criticism-praise-developer-publisher,9,21,9368,30,19.79,26.55,95.19
Ukraine-Russia-Support,is-rating-game-related,20,15,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,is-review-bombing,12,23,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,criticism-praise-game-content,23,12,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,criticism-praise-developer-publisher,6,29,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,criticism-praise-political,10,25,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,criticism-praise-ideological,16,19,9627,35,24.61,32.1,98.73
Ukraine-Russia-Support,is-review-bombing,4,16,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,criticism-praise-game-content,16,4,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,is-rating-game-related,16,4,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,criticism-praise-political,4,16,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,criticism-praise-ideological,2,18,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,criticism-praise-developer-publisher,5,15,9754,20,13.76,17.75,91.67
Ukraine-Russia-Support,is-rating-game-related,13,7,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,criticism-praise-ideological,7,13,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,7,13,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,criticism-praise-political,6,14,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,is-review-bombing,7,13,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,criticism-praise-game-content,12,8,10389,20,17.61,21.25,100.0
Ukraine-Russia-Support,is-review-bombing,6,15,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,criticism-praise-ideological,0,21,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,criticism-praise-political,4,17,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,is-rating-game-related,15,6,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,criticism-praise-developer-publisher,5,16,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,criticism-praise-game-content,16,5,11478,21,30.85,44.68,80.42
Ukraine-Russia-Support,criticism-praise-ideological,13,17,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,criticism-praise-developer-publisher,11,19,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,criticism-praise-political,10,20,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,criticism-praise-game-content,20,10,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,is-review-bombing,11,19,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,is-rating-game-related,23,7,11790,30,33.19,50.04,79.63
Ukraine-Russia-Support,is-rating-game-related,16,14,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,criticism-praise-ideological,4,26,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,is-review-bombing,11,19,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,criticism-praise-game-content,19,11,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,criticism-praise-political,8,22,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,criticism-praise-developer-publisher,7,23,11926,30,28.2,38.57,80.74
Ukraine-Russia-Support,criticism-praise-game-content,17,13,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,criticism-praise-ideological,7,23,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,criticism-praise-developer-publisher,8,22,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,is-review-bombing,16,14,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,criticism-praise-political,5,25,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,is-rating-game-related,7,23,13430,30,15.1,19.21,78.89
Ukraine-Russia-Support,criticism-praise-game-content,5,0,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,criticism-praise-developer-publisher,0,5,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,is-review-bombing,0,5,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,criticism-praise-political,0,5,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,criticism-praise-ideological,0,5,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,is-rating-game-related,5,0,14445,5,11.77,13.88,91.11
Ukraine-Russia-Support,is-review-bombing,25,35,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,criticism-praise-political,18,42,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,16,44,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,criticism-praise-ideological,5,55,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,criticism-praise-game-content,42,18,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,is-rating-game-related,43,17,15655,60,15.79,21.6,100.0
Ukraine-Russia-Support,is-review-bombing,15,20,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,criticism-praise-ideological,10,25,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,criticism-praise-developer-publisher,11,24,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,is-rating-game-related,21,14,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,criticism-praise-political,15,20,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,criticism-praise-game-content,23,12,15657,35,13.44,24.24,92.38
Ukraine-Russia-Support,criticism-praise-developer-publisher,6,24,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,criticism-praise-ideological,19,11,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,is-review-bombing,8,22,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,criticism-praise-game-content,22,8,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,criticism-praise-political,9,21,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,is-rating-game-related,22,8,15710,30,33.2,49.92,83.7
Ukraine-Russia-Support,criticism-praise-ideological,11,19,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,is-review-bombing,9,21,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,criticism-praise-developer-publisher,8,22,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,is-rating-game-related,24,6,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,criticism-praise-game-content,24,6,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,criticism-praise-political,8,22,16195,30,15.93,18.98,95.19
Ukraine-Russia-Support,criticism-praise-game-content,10,5,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,12,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,criticism-praise-ideological,3,12,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,is-review-bombing,3,12,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,is-rating-game-related,10,5,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,criticism-praise-political,3,12,17568,15,12.32,24.62,85.19
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,12,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,is-rating-game-related,12,3,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,criticism-praise-game-content,12,3,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,is-review-bombing,3,12,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,criticism-praise-ideological,11,4,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,criticism-praise-political,3,12,17629,15,14.58,17.75,90.37
Ukraine-Russia-Support,criticism-praise-game-content,25,9,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,criticism-praise-ideological,1,33,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,is-rating-game-related,21,13,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,criticism-praise-developer-publisher,10,24,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,criticism-praise-political,14,20,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,is-review-bombing,14,20,17750,34,15.16,23.79,90.85
Ukraine-Russia-Support,is-rating-game-related,8,2,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,criticism-praise-political,3,7,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,criticism-praise-ideological,9,1,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,is-review-bombing,3,7,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,7,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,criticism-praise-game-content,7,3,17758,10,36.47,54.71,100.0
Ukraine-Russia-Support,is-review-bombing,11,19,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,criticism-praise-developer-publisher,13,17,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,criticism-praise-game-content,23,7,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,criticism-praise-political,10,20,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,criticism-praise-ideological,13,17,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,is-rating-game-related,20,10,17811,30,11.02,14.66,81.85
Ukraine-Russia-Support,criticism-praise-ideological,13,2,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,is-review-bombing,7,8,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,1,14,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,criticism-praise-game-content,12,3,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,criticism-praise-political,5,10,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,is-rating-game-related,15,0,17911,15,25.02,33.12,100.0
Ukraine-Russia-Support,criticism-praise-ideological,0,15,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,criticism-praise-political,3,12,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,criticism-praise-game-content,12,3,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,is-review-bombing,3,12,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,is-rating-game-related,12,3,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,12,18232,15,29.61,36.3,85.19
Ukraine-Russia-Support,criticism-praise-political,9,21,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,is-rating-game-related,19,11,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,criticism-praise-ideological,11,19,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,criticism-praise-game-content,21,9,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,criticism-praise-developer-publisher,13,17,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,is-review-bombing,11,19,18236,30,24.51,27.6,86.3
Ukraine-Russia-Support,criticism-praise-political,4,16,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,5,15,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,is-rating-game-related,15,5,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,criticism-praise-game-content,15,5,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,is-review-bombing,4,16,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,criticism-praise-ideological,2,18,18248,20,13.66,16.62,90.0
Ukraine-Russia-Support,is-review-bombing,5,10,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,is-rating-game-related,11,4,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,criticism-praise-game-content,10,5,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,criticism-praise-ideological,10,5,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,criticism-praise-developer-publisher,5,10,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,criticism-praise-political,4,11,18440,15,18.2,24.72,75.56
Ukraine-Russia-Support,is-rating-game-related,5,5,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,criticism-praise-game-content,5,5,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,criticism-praise-ideological,5,5,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,criticism-praise-political,5,5,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,is-review-bombing,7,3,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,criticism-praise-developer-publisher,5,5,19069,10,18.67,21.35,81.11
Ukraine-Russia-Support,is-rating-game-related,7,3,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,criticism-praise-game-content,7,3,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,criticism-praise-ideological,6,4,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,is-review-bombing,7,3,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,criticism-praise-political,6,4,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,criticism-praise-developer-publisher,3,7,19146,10,23.05,29.84,81.11
Ukraine-Russia-Support,criticism-praise-game-content,17,3,19561,20,19.23,25.97,100.0
Ukraine-Russia-Support,criticism-praise-developer-publisher,4,16,19561,20,19.23,25.97,100.0
Ukraine-Russia-Support,is-rating-game-related,18,2,19561,20,19.23,25.97,100.0
Ukraine-Russia-Support,is-review-bombing,4,16,19561,20,19.23,25.97,100.0
Ukraine-Russia-Support,criticism-praise-ideological,0,20,19561,20,19.23,25.97,100.0
Ukraine-Russia-Support,criticism-praise-political,4,16,19561,20,19.23,25.97,100.0
