project,id,game_name_display,review,review_date,combined_rating,agreement,annotator,lead_time,annotation_created_at,annotation_updated_at,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Borderlands - Epic Store,91872402,Borderlands: The Pre-Sequel,"This game is pretty much Borderlands 2 but with a way worse story, the writing's not bad, there are actually some portions that I thought were amazingly well written. I personally couldn't finish the game because I kept getting bored, I was close to the end, but that part is just REALLY boring. The game is the worst of the 3 in most ways, the character balancing is good, so there aren't any characters like Gaige, which is a downside in my eyes.

Overall: THE GAME IS TOO BORING.",14.04.2019 22:52:45,Nicht empfohlen,77.77777777777779,13430,20.813,2024-02-21T08:35:06.848484Z,2024-02-21T08:35:06.848504Z,Nein,Nein,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2208  2003  3492  2172  3675  8653  1016  2021  2007  1037
  2126  4788  2466  1010  1996  3015  1005  1055  2025  2919  1010  2045
  2024  2941  2070  8810  2008  1045  2245  2020 29350  2092  2517  1012
  1045  7714  2481  1005  1056  3926  1996  2208  2138  1045  2921  2893
 11471  1010  1045  2001  2485  2000  1996  2203  1010  2021  2008  2112
  2003  2074  2428 11771  1012  1996  2208  2003  1996  5409  1997  1996
  1017  1999  2087  3971  1010  1996  2839 20120  2003  2204  1010  2061
  2045  4995  1005  1056  2151  3494  2066 11721 25538  1010  2029  2003
  1037 12482  5178  1999  2026  2159  1012  3452  1024  1996  2208  2003
  2205 11771  1012   102]",216
Borderlands - Epic Store,91872403,Borderlands 2,"This is an test-review to see if Steam is really that biased they would delete over 4000 reviews just because people complain about a publisher that is screwing around with gamers!

I never cared for Borderlands and I barely played it.
Reason: The story is meh, the graphics are meh and the game design is also very meh.
Dont know what people liked on this game more than on any Metro game!
Not recommened because of obvious reason!",06.04.2019 22:24:44,Nicht empfohlen,77.77777777777779,18440,24.992,2024-02-28T18:09:39.732402Z,2024-02-28T18:09:39.732418Z,Ja,Nein,Ja,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2003  2019  3231  1011  3319  2000  2156  2065  5492  2003
  2428  2008 25352  2027  2052  3972 12870  2058 20143  4391  2074  2138
  2111 17612  2055  1037  6674  2008  2003 29082  2105  2007 27911  2015
   999  1045  2196  8725  2005  3675  8653  1998  1045  4510  2209  2009
  1012  3114  1024  1996  2466  2003  2033  2232  1010  1996  8389  2024
  2033  2232  1998  1996  2208  2640  2003  2036  2200  2033  2232  1012
  2123  2102  2113  2054  2111  4669  2006  2023  2208  2062  2084  2006
  2151  6005  2208   999  2025 28667  5358  3549  2098  2138  1997  5793
  3114   999   102]",194
Borderlands - Epic Store,91872403,Borderlands 2,"This is an test-review to see if Steam is really that biased they would delete over 4000 reviews just because people complain about a publisher that is screwing around with gamers!

I never cared for Borderlands and I barely played it.
Reason: The story is meh, the graphics are meh and the game design is also very meh.
Dont know what people liked on this game more than on any Metro game!
Not recommened because of obvious reason!",06.04.2019 22:24:44,Nicht empfohlen,77.77777777777779,11478,74.453,2024-02-25T15:27:43.714924Z,2024-02-25T15:27:43.714942Z,Nein,Nein,Ja,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2003  2019  3231  1011  3319  2000  2156  2065  5492  2003
  2428  2008 25352  2027  2052  3972 12870  2058 20143  4391  2074  2138
  2111 17612  2055  1037  6674  2008  2003 29082  2105  2007 27911  2015
   999  1045  2196  8725  2005  3675  8653  1998  1045  4510  2209  2009
  1012  3114  1024  1996  2466  2003  2033  2232  1010  1996  8389  2024
  2033  2232  1998  1996  2208  2640  2003  2036  2200  2033  2232  1012
  2123  2102  2113  2054  2111  4669  2006  2023  2208  2062  2084  2006
  2151  6005  2208   999  2025 28667  5358  3549  2098  2138  1997  5793
  3114   999   102]",194
Borderlands - Epic Store,91872403,Borderlands 2,"This is an test-review to see if Steam is really that biased they would delete over 4000 reviews just because people complain about a publisher that is screwing around with gamers!

I never cared for Borderlands and I barely played it.
Reason: The story is meh, the graphics are meh and the game design is also very meh.
Dont know what people liked on this game more than on any Metro game!
Not recommened because of obvious reason!",06.04.2019 22:24:44,Nicht empfohlen,77.77777777777779,13430,30.977,2024-02-21T08:35:38.551296Z,2024-02-21T08:35:38.551313Z,Ja,Nein,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2003  2019  3231  1011  3319  2000  2156  2065  5492  2003
  2428  2008 25352  2027  2052  3972 12870  2058 20143  4391  2074  2138
  2111 17612  2055  1037  6674  2008  2003 29082  2105  2007 27911  2015
   999  1045  2196  8725  2005  3675  8653  1998  1045  4510  2209  2009
  1012  3114  1024  1996  2466  2003  2033  2232  1010  1996  8389  2024
  2033  2232  1998  1996  2208  2640  2003  2036  2200  2033  2232  1012
  2123  2102  2113  2054  2111  4669  2006  2023  2208  2062  2084  2006
  2151  6005  2208   999  2025 28667  5358  3549  2098  2138  1997  5793
  3114   999   102]",194
Borderlands - Epic Store,91872404,Borderlands GOTY Enhanced,"Okay I've heard of all the bugs and I was gonna look past them anyways when I started playing, make a positive review since this was given to me for free.
However, I CAN'T EVEN PLAY THE GAME.
I click play, it says it's running then nothing, it just stops.
That is completely unacceptable, I had to actively go into the files and skip the launcher in order to play this game.

Additional (I'm going to add things as I play more:
The hats absolutely suck might as well not list it as a feature.
They haven't changed the sprint, if you sprint to the left while moving your camera to the right you cancel the sprint, if you move the camera too much while sprinting you cancel the sprint.
The graphics have improved.
Having the minimap is great.
When you buy ammo upgrades there's dialogue to confirm or cancel which fades away, it shouldn't be there.
Going through the menus (On mouse and keyboard) is a calamity.
Click melee button too fast on certain melee bonus weapons and melee rate is slowed.
Melee with the weapon as soon as you pull it out and it will do the cocking animation over and over.
Online is a shitshow full of glitches.
Random custom waypoints showing up for no reason.

I just want to comment on the release of this game a little. There was a lot of things wrong with the original that were improved upon the next games. We look past the flaws on the OG because it was something new and it was a product of it's time. This is officially a 2019 game, people should expect higher quality to match the time. It's been 10 years, it's unacceptable to release the same game with very little improvements to the base game. When I opened this game I was expecting Borderlands ENHANCED not PLUS, they added more shit than they improved. And you know what I didn't buy it so I'm fine but for people who don't I do not think it's worth 30$",16.04.2019 21:41:35,Nicht empfohlen,77.77777777777779,18440,22.199,2024-02-28T18:10:02.685343Z,2024-02-28T18:10:02.685362Z,Nein,Ja,Ja,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3100  1045  1005  2310  2657  1997  2035  1996 12883  1998  1045
  2001  6069  2298  2627  2068  4312  2015  2043  1045  2318  2652  1010
  2191  1037  3893  3319  2144  2023  2001  2445  2000  2033  2005  2489
  1012  2174  1010  1045  2064  1005  1056  2130  2377  1996  2208  1012
  1045 11562  2377  1010  2009  2758  2009  1005  1055  2770  2059  2498
  1010  2009  2074  6762  1012  2008  2003  3294 21873  1010  1045  2018
  2000  8851  2175  2046  1996  6764  1998 13558  1996 22742  1999  2344
  2000  2377  2023  2208  1012  3176  1006  1045  1005  1049  2183  2000
  5587  2477  2004  1045  2377  2062  1024  1996 16717  7078 11891  2453
  2004  2092  2025  2862  2009  2004  1037  3444  1012  2027  4033  1005
  1056  2904  1996  9043  1010  2065  2017  9043  2000  1996  2187  2096
  3048  2115  4950  2000  1996  2157  2017 17542  1996  9043  1010  2065
  2017  2693  1996  4950  2205  2172  2096  9043  2075  2017 17542  1996
  9043  1012  1996  8389  2031  5301  1012  2383  1996  7163  2863  2361
  2003  2307  1012  2043  2017  4965  2572  5302 18739  2045  1005  1055
  7982  2000 12210  2030 17542  2029 26784  2185  1010  2009  5807  1005
  1056  2022  2045  1012  2183  2083  1996 12183  2015  1006  2006  8000
  1998  9019  1007  2003  1037 10250 10631  3723  1012 11562 27868  6462
  2205  3435  2006  3056 27868  6781  4255  1998 27868  3446  2003  9784
  1012 27868  2007  1996  5195  2004  2574  2004  2017  4139  2009  2041
  1998  2009  2097  2079  1996 10338  2075  7284  2058  1998  2058  1012
  3784  2003  1037  4485 22231  2860  2440  1997  1043 15909  8376  1012
  6721  7661  2126 26521  4760  2039  2005  2053  3114  1012  1045  2074
  2215  2000  7615  2006  1996  2713  1997  2023  2208  1037  2210  1012
  2045  2001  1037  2843  1997  2477  3308  2007  1996  2434  2008  2020
  5301  2588  1996  2279  2399  1012  2057  2298  2627  1996 21407  2006
  1996 13958  2138  2009  2001  2242  2047  1998  2009  2001  1037  4031
  1997  2009  1005  1055  2051  1012  2023  2003  3985  1037 10476  2208
  1010  2111  2323  5987  3020  3737  2000  2674  1996  2051  1012  2009
  1005  1055  2042  2184  2086  1010  2009  1005  1055 21873  2000  2713
  1996  2168  2208  2007  2200  2210  8377  2000  1996  2918  2208  1012
  2043  1045  2441  2023  2208  1045  2001  8074  3675  8653  9412  2025
  4606  1010  2027  2794  2062  4485  2084  2027  5301  1012  1998  2017
  2113  2054  1045  2134  1005  1056  4965  2009  2061  1045  1005  1049
  2986  2021  2005  2111  2040  2123  1005  1056  1045  2079  2025  2228
  2009  1005  1055  4276  2382  1002   102]",825
Borderlands - Epic Store,91872404,Borderlands GOTY Enhanced,"Okay I've heard of all the bugs and I was gonna look past them anyways when I started playing, make a positive review since this was given to me for free.
However, I CAN'T EVEN PLAY THE GAME.
I click play, it says it's running then nothing, it just stops.
That is completely unacceptable, I had to actively go into the files and skip the launcher in order to play this game.

Additional (I'm going to add things as I play more:
The hats absolutely suck might as well not list it as a feature.
They haven't changed the sprint, if you sprint to the left while moving your camera to the right you cancel the sprint, if you move the camera too much while sprinting you cancel the sprint.
The graphics have improved.
Having the minimap is great.
When you buy ammo upgrades there's dialogue to confirm or cancel which fades away, it shouldn't be there.
Going through the menus (On mouse and keyboard) is a calamity.
Click melee button too fast on certain melee bonus weapons and melee rate is slowed.
Melee with the weapon as soon as you pull it out and it will do the cocking animation over and over.
Online is a shitshow full of glitches.
Random custom waypoints showing up for no reason.

I just want to comment on the release of this game a little. There was a lot of things wrong with the original that were improved upon the next games. We look past the flaws on the OG because it was something new and it was a product of it's time. This is officially a 2019 game, people should expect higher quality to match the time. It's been 10 years, it's unacceptable to release the same game with very little improvements to the base game. When I opened this game I was expecting Borderlands ENHANCED not PLUS, they added more shit than they improved. And you know what I didn't buy it so I'm fine but for people who don't I do not think it's worth 30$",16.04.2019 21:41:35,Nicht empfohlen,77.77777777777779,11478,121.48,2024-02-25T15:29:47.083210Z,2024-02-25T15:29:47.083227Z,Nein,Ja,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3100  1045  1005  2310  2657  1997  2035  1996 12883  1998  1045
  2001  6069  2298  2627  2068  4312  2015  2043  1045  2318  2652  1010
  2191  1037  3893  3319  2144  2023  2001  2445  2000  2033  2005  2489
  1012  2174  1010  1045  2064  1005  1056  2130  2377  1996  2208  1012
  1045 11562  2377  1010  2009  2758  2009  1005  1055  2770  2059  2498
  1010  2009  2074  6762  1012  2008  2003  3294 21873  1010  1045  2018
  2000  8851  2175  2046  1996  6764  1998 13558  1996 22742  1999  2344
  2000  2377  2023  2208  1012  3176  1006  1045  1005  1049  2183  2000
  5587  2477  2004  1045  2377  2062  1024  1996 16717  7078 11891  2453
  2004  2092  2025  2862  2009  2004  1037  3444  1012  2027  4033  1005
  1056  2904  1996  9043  1010  2065  2017  9043  2000  1996  2187  2096
  3048  2115  4950  2000  1996  2157  2017 17542  1996  9043  1010  2065
  2017  2693  1996  4950  2205  2172  2096  9043  2075  2017 17542  1996
  9043  1012  1996  8389  2031  5301  1012  2383  1996  7163  2863  2361
  2003  2307  1012  2043  2017  4965  2572  5302 18739  2045  1005  1055
  7982  2000 12210  2030 17542  2029 26784  2185  1010  2009  5807  1005
  1056  2022  2045  1012  2183  2083  1996 12183  2015  1006  2006  8000
  1998  9019  1007  2003  1037 10250 10631  3723  1012 11562 27868  6462
  2205  3435  2006  3056 27868  6781  4255  1998 27868  3446  2003  9784
  1012 27868  2007  1996  5195  2004  2574  2004  2017  4139  2009  2041
  1998  2009  2097  2079  1996 10338  2075  7284  2058  1998  2058  1012
  3784  2003  1037  4485 22231  2860  2440  1997  1043 15909  8376  1012
  6721  7661  2126 26521  4760  2039  2005  2053  3114  1012  1045  2074
  2215  2000  7615  2006  1996  2713  1997  2023  2208  1037  2210  1012
  2045  2001  1037  2843  1997  2477  3308  2007  1996  2434  2008  2020
  5301  2588  1996  2279  2399  1012  2057  2298  2627  1996 21407  2006
  1996 13958  2138  2009  2001  2242  2047  1998  2009  2001  1037  4031
  1997  2009  1005  1055  2051  1012  2023  2003  3985  1037 10476  2208
  1010  2111  2323  5987  3020  3737  2000  2674  1996  2051  1012  2009
  1005  1055  2042  2184  2086  1010  2009  1005  1055 21873  2000  2713
  1996  2168  2208  2007  2200  2210  8377  2000  1996  2918  2208  1012
  2043  1045  2441  2023  2208  1045  2001  8074  3675  8653  9412  2025
  4606  1010  2027  2794  2062  4485  2084  2027  5301  1012  1998  2017
  2113  2054  1045  2134  1005  1056  4965  2009  2061  1045  1005  1049
  2986  2021  2005  2111  2040  2123  1005  1056  1045  2079  2025  2228
  2009  1005  1055  4276  2382  1002   102]",825
Borderlands - Epic Store,91872404,Borderlands GOTY Enhanced,"Okay I've heard of all the bugs and I was gonna look past them anyways when I started playing, make a positive review since this was given to me for free.
However, I CAN'T EVEN PLAY THE GAME.
I click play, it says it's running then nothing, it just stops.
That is completely unacceptable, I had to actively go into the files and skip the launcher in order to play this game.

Additional (I'm going to add things as I play more:
The hats absolutely suck might as well not list it as a feature.
They haven't changed the sprint, if you sprint to the left while moving your camera to the right you cancel the sprint, if you move the camera too much while sprinting you cancel the sprint.
The graphics have improved.
Having the minimap is great.
When you buy ammo upgrades there's dialogue to confirm or cancel which fades away, it shouldn't be there.
Going through the menus (On mouse and keyboard) is a calamity.
Click melee button too fast on certain melee bonus weapons and melee rate is slowed.
Melee with the weapon as soon as you pull it out and it will do the cocking animation over and over.
Online is a shitshow full of glitches.
Random custom waypoints showing up for no reason.

I just want to comment on the release of this game a little. There was a lot of things wrong with the original that were improved upon the next games. We look past the flaws on the OG because it was something new and it was a product of it's time. This is officially a 2019 game, people should expect higher quality to match the time. It's been 10 years, it's unacceptable to release the same game with very little improvements to the base game. When I opened this game I was expecting Borderlands ENHANCED not PLUS, they added more shit than they improved. And you know what I didn't buy it so I'm fine but for people who don't I do not think it's worth 30$",16.04.2019 21:41:35,Nicht empfohlen,77.77777777777779,13430,30.994,2024-02-21T08:36:10.285533Z,2024-02-21T08:36:10.285552Z,Nein,Nein,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3100  1045  1005  2310  2657  1997  2035  1996 12883  1998  1045
  2001  6069  2298  2627  2068  4312  2015  2043  1045  2318  2652  1010
  2191  1037  3893  3319  2144  2023  2001  2445  2000  2033  2005  2489
  1012  2174  1010  1045  2064  1005  1056  2130  2377  1996  2208  1012
  1045 11562  2377  1010  2009  2758  2009  1005  1055  2770  2059  2498
  1010  2009  2074  6762  1012  2008  2003  3294 21873  1010  1045  2018
  2000  8851  2175  2046  1996  6764  1998 13558  1996 22742  1999  2344
  2000  2377  2023  2208  1012  3176  1006  1045  1005  1049  2183  2000
  5587  2477  2004  1045  2377  2062  1024  1996 16717  7078 11891  2453
  2004  2092  2025  2862  2009  2004  1037  3444  1012  2027  4033  1005
  1056  2904  1996  9043  1010  2065  2017  9043  2000  1996  2187  2096
  3048  2115  4950  2000  1996  2157  2017 17542  1996  9043  1010  2065
  2017  2693  1996  4950  2205  2172  2096  9043  2075  2017 17542  1996
  9043  1012  1996  8389  2031  5301  1012  2383  1996  7163  2863  2361
  2003  2307  1012  2043  2017  4965  2572  5302 18739  2045  1005  1055
  7982  2000 12210  2030 17542  2029 26784  2185  1010  2009  5807  1005
  1056  2022  2045  1012  2183  2083  1996 12183  2015  1006  2006  8000
  1998  9019  1007  2003  1037 10250 10631  3723  1012 11562 27868  6462
  2205  3435  2006  3056 27868  6781  4255  1998 27868  3446  2003  9784
  1012 27868  2007  1996  5195  2004  2574  2004  2017  4139  2009  2041
  1998  2009  2097  2079  1996 10338  2075  7284  2058  1998  2058  1012
  3784  2003  1037  4485 22231  2860  2440  1997  1043 15909  8376  1012
  6721  7661  2126 26521  4760  2039  2005  2053  3114  1012  1045  2074
  2215  2000  7615  2006  1996  2713  1997  2023  2208  1037  2210  1012
  2045  2001  1037  2843  1997  2477  3308  2007  1996  2434  2008  2020
  5301  2588  1996  2279  2399  1012  2057  2298  2627  1996 21407  2006
  1996 13958  2138  2009  2001  2242  2047  1998  2009  2001  1037  4031
  1997  2009  1005  1055  2051  1012  2023  2003  3985  1037 10476  2208
  1010  2111  2323  5987  3020  3737  2000  2674  1996  2051  1012  2009
  1005  1055  2042  2184  2086  1010  2009  1005  1055 21873  2000  2713
  1996  2168  2208  2007  2200  2210  8377  2000  1996  2918  2208  1012
  2043  1045  2441  2023  2208  1045  2001  8074  3675  8653  9412  2025
  4606  1010  2027  2794  2062  4485  2084  2027  5301  1012  1998  2017
  2113  2054  1045  2134  1005  1056  4965  2009  2061  1045  1005  1049
  2986  2021  2005  2111  2040  2123  1005  1056  1045  2079  2025  2228
  2009  1005  1055  4276  2382  1002   102]",825
Borderlands - Epic Store,91872405,Borderlands GOTY Enhanced,Not really sure what's up with this. Don't have my keys. Don't start with the new legendaries. Amazing update....,15.04.2019 07:33:14,Nicht empfohlen,77.77777777777779,18440,30.819,2024-02-28T18:10:34.273484Z,2024-02-28T18:10:34.273501Z,Nein,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2025  2428  2469  2054  1005  1055  2039  2007  2023  1012  2123
  1005  1056  2031  2026  6309  1012  2123  1005  1056  2707  2007  1996
  2047  5722 12086  1012  6429 10651  1012  1012  1012  1012   102]",68
Borderlands - Epic Store,91872405,Borderlands GOTY Enhanced,Not really sure what's up with this. Don't have my keys. Don't start with the new legendaries. Amazing update....,15.04.2019 07:33:14,Nicht empfohlen,77.77777777777779,11478,28.54,2024-02-25T15:30:17.244162Z,2024-02-25T15:30:17.244179Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2025  2428  2469  2054  1005  1055  2039  2007  2023  1012  2123
  1005  1056  2031  2026  6309  1012  2123  1005  1056  2707  2007  1996
  2047  5722 12086  1012  6429 10651  1012  1012  1012  1012   102]",68
Borderlands - Epic Store,91872405,Borderlands GOTY Enhanced,Not really sure what's up with this. Don't have my keys. Don't start with the new legendaries. Amazing update....,15.04.2019 07:33:14,Nicht empfohlen,77.77777777777779,13430,12.603,2024-02-21T08:36:23.652575Z,2024-02-21T08:36:23.652593Z,Nein,Nein,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2025  2428  2469  2054  1005  1055  2039  2007  2023  1012  2123
  1005  1056  2031  2026  6309  1012  2123  1005  1056  2707  2007  1996
  2047  5722 12086  1012  6429 10651  1012  1012  1012  1012   102]",68
Borderlands - Epic Store,91872406,Borderlands: The Pre-Sequel,"Borderlands is, or rather was, essential part of my life, but now i just i feel betrayed. Good job 2K and epic",03.04.2019,Nicht empfohlen,66.66666666666666,18440,14.582,2024-02-28T18:10:49.658370Z,2024-02-28T18:10:49.658387Z,Ja,Nein,Ja,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Metacritic,0.0,"[  101  3675  8653  2003  1010  2030  2738  2001  1010  6827  2112  1997
  2026  2166  1010  2021  2085  1045  2074  1045  2514 12056  1012  2204
  3105  1016  2243  1998  8680   102]",59
Borderlands - Epic Store,91872406,Borderlands: The Pre-Sequel,"Borderlands is, or rather was, essential part of my life, but now i just i feel betrayed. Good job 2K and epic",03.04.2019,Nicht empfohlen,66.66666666666666,11478,22.896,2024-02-25T15:30:41.682228Z,2024-02-25T15:30:41.682243Z,Ja,Nein,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Metacritic,0.0,"[  101  3675  8653  2003  1010  2030  2738  2001  1010  6827  2112  1997
  2026  2166  1010  2021  2085  1045  2074  1045  2514 12056  1012  2204
  3105  1016  2243  1998  8680   102]",59
Borderlands - Epic Store,91872406,Borderlands: The Pre-Sequel,"Borderlands is, or rather was, essential part of my life, but now i just i feel betrayed. Good job 2K and epic",03.04.2019,Nicht empfohlen,66.66666666666666,13430,12.801,2024-02-21T08:36:37.203794Z,2024-02-21T08:36:37.203820Z,Ja,Nein,Nein,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Metacritic,0.0,"[  101  3675  8653  2003  1010  2030  2738  2001  1010  6827  2112  1997
  2026  2166  1010  2021  2085  1045  2074  1045  2514 12056  1012  2204
  3105  1016  2243  1998  8680   102]",59
Borderlands - Epic Store,91872407,Borderlands 2,"I can't recommend them, and you know why.",05.04.2019 03:44:16,Nicht empfohlen,88.8888888888889,18440,18.58,2024-02-28T18:11:09.125832Z,2024-02-28T18:11:09.125847Z,Ja,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1045  2064  1005  1056 16755  2068  1010  1998  2017  2113  2339
  1012   102]",27
Borderlands - Epic Store,91872407,Borderlands 2,"I can't recommend them, and you know why.",05.04.2019 03:44:16,Nicht empfohlen,88.8888888888889,11478,12.745,2024-02-25T15:30:55.920128Z,2024-02-25T15:30:55.920146Z,Ja,Nein,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1045  2064  1005  1056 16755  2068  1010  1998  2017  2113  2339
  1012   102]",27
Borderlands - Epic Store,91872407,Borderlands 2,"I can't recommend them, and you know why.",05.04.2019 03:44:16,Nicht empfohlen,88.8888888888889,13430,7.717,2024-02-21T08:36:45.881214Z,2024-02-21T08:36:45.881231Z,Ja,Nein,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1045  2064  1005  1056 16755  2068  1010  1998  2017  2113  2339
  1012   102]",27
