review_bombing_incident,project,id,game_name_display,review,review_date,rb_start_date,rb_end_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,marked_off_topic,source,rating,input_ids,review_length,last_updated_formatted,weighted_score,helpful_votes,funny_score,comment_count,was_steam_purchase,game_received_for_free,author_id,author_playtime_overall_min,author_playtime_at_review_min,author_num_game_reviews,username,profile_created,profile_visibility,author_num_friends,author_num_owned_games,author_steam_level,profile_url,unhelpful_votes,author_ratings_overall,author_reviews_overall,author_average_score,author_review_distribution,game_description,developers,publishers,critic_score,user_score,num_user_ratings,user_score_distribution,text_cleaned,text_preprocessed
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872724,The Elder Scrolls V: Skyrim,"A few years back a good game was launched named Skyrim. The game felt kind of empty with many limits, shortcomings and a short storyline but was still good. A few modders started to share their first creations and as the community grew, more and more mods and sub-communities saw the day. The work to improve and expand the game was well on its way. The community created tools and resources that other modders used. Ideas was discussed and fantastic mods was created. Today more than 40000 mods is hosted on nexus and the workshop have more than 25000 mods. Countless numbers of videos, reviews, feedbacks and play testing have been produced. The game have expanded and improved in all aspects and the selection of mods,improvements and information is tremendous.
The community surrounding Skyrim have become very large and the popularity of the game followed that growth. And much of this was built on the idea that everyone was free to use the mods and tools that was created by the community. All that changed when Bethesda made it possible to charge money for mods. This change in policy is moving Bethesda in a direction that is undermining the foundation for the popularity and interested around their games. This change in policy will split up the community, create conflicts and reduce number of new mods created. Many will feel betrayed and treated unfairly and those that made the resource and tools that made some of the best mods possible will never be paid.
I'm not against that modders get paid for their work, I'm against the way it was introduced, that they introduced it in a well established community and the way it work on steam. By using Skyrim as the first game that have this ""paying for mod"" system it just feels like they are trying to **** out all the cash they can from this community that was built around free sharing and that already have thousand of mods available for sale. And in return they only give 25% to the modders, its easy to see that this was not act of being kind to the community.",26.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  1037  2261  2086  2067  1037  2204  2208  2001  3390  2315  3712
 20026  1012  1996  2208  2371  2785  1997  4064  2007  2116  6537  1010
  2460 18935  2015  1998  1037  2460  9994  2021  2001  2145  2204  1012
  1037  2261 16913 13375  2318  2000  3745  2037  2034 20677  1998  2004
  1996  2451  3473  1010  2062  1998  2062 16913  2015  1998  4942  1011
  4279  2387  1996  2154  1012  1996  2147  2000  5335  1998  7818  1996
  2208  2001  2092  2006  2049  2126  1012  1996  2451  2580  5906  1998
  4219  2008  2060 16913 13375  2109  1012  4784  2001  6936  1998 10392
 16913  2015  2001  2580  1012  2651  2062  2084 20143  2692 16913  2015
  2003  4354  2006 26041  1998  1996  8395  2031  2062  2084 25108  2692
 16913  2015  1012 14518  3616  1997  6876  1010  4391  1010 12247  2015
  1998  2377  5604  2031  2042  2550  1012  1996  2208  2031  4423  1998
  5301  1999  2035  5919  1998  1996  4989  1997 16913  2015  1010  8377
  1998  2592  2003 14388  1012  1996  2451  4193  3712 20026  2031  2468
  2200  2312  1998  1996  6217  1997  1996  2208  2628  2008  3930  1012
  1998  2172  1997  2023  2001  2328  2006  1996  2801  2008  3071  2001
  2489  2000  2224  1996 16913  2015  1998  5906  2008  2001  2580  2011
  1996  2451  1012  2035  2008  2904  2043  7014  2229  2850  2081  2009
  2825  2000  3715  2769  2005 16913  2015  1012  2023  2689  1999  3343
  2003  3048  7014  2229  2850  1999  1037  3257  2008  2003  2104 25300
  3070  1996  3192  2005  1996  6217  1998  4699  2105  2037  2399  1012
  2023  2689  1999  3343  2097  3975  2039  1996  2451  1010  3443  9755
  1998  5547  2193  1997  2047 16913  2015  2580  1012  2116  2097  2514
 12056  1998  5845 15571  2135  1998  2216  2008  2081  1996  7692  1998
  5906  2008  2081  2070  1997  1996  2190 16913  2015  2825  2097  2196
  2022  3825  1012  1045  1005  1049  2025  2114  2008 16913 13375  2131
  3825  2005  2037  2147  1010  1045  1005  1049  2114  1996  2126  2009
  2001  3107  1010  2008  2027  3107  2009  1999  1037  2092  2511  2451
  1998  1996  2126  2009  2147  2006  5492  1012  2011  2478  3712 20026
  2004  1996  2034  2208  2008  2031  2023  1000  7079  2005 16913  1000
  2291  2009  2074  5683  2066  2027  2024  2667  2000  1008  1008  1008
  1008  2041  2035  1996  5356  2027  2064  2013  2023  2451  2008  2001
  2328  2105  2489  6631  1998  2008  2525  2031  4595  1997 16913  2015
  2800  2005  5096  1012  1998  1999  2709  2027  2069  2507  2423  1003
  2000  1996 16913 13375  1010  2049  3733  2000  2156  2008  2023  2001
  2025  2552  1997  2108  2785  2000  1996  2451  1012   102]",826,,,,,,,,,,,5.0,tar73,,,,,,,,,,2.6,"{'Positive': '1', 'Mixed': '0', 'Negative': '4'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","a few years back good game was launched named skyrim. the game felt kind of empty with many limits, shortcomings and short storyline but was still good. few modders started to share their first creations and as the community grew, more and more mods and sub-communities saw the day. the work to improve and expand the game was well on its way. the community created tools and resources that other modders used. ideas was discussed and fantastic mods was created. today more than 40000 mods is hosted on nexus and the workshop have more than 25000 mods. countless numbers of videos, reviews, feedbacks and play testing have been produced. the game have expanded and improved in all aspects and the selection of mods,improvements and information is tremendous. the community surrounding skyrim have become very large and the popularity of the game followed that growth. and much of this was built on the idea that everyone was free to use the mods and tools that was created by the community. all that changed when bethesda made it possible to charge money for mods. this change in policy is moving bethesda in direction that is undermining the foundation for the popularity and interested around their games. this change in policy will split up the community, create conflicts and reduce number of new mods created. many will feel betrayed and treated unfairly and those that made the resource and tools that made some of the best mods possible will never be paid. am not against that modders get paid for their work, am against the way it was introduced, that they introduced it in well established community and the way it work on steam. by using skyrim as the first game that have this paying for mod system it just feels like they are trying to * out all the cash they can from this community that was built around free sharing and that already have thousand of mods available for sale. and in return they only give 25% to the modders, its easy to see that this was not act of being kind to the community.","a few year back good game be launch name skyrim . the game feel kind of empty with many limit , shortcoming and short storyline but be still good . few modder start to share their first creation and as the community grow , more and more mod and sub - community see the day . the work to improve and expand the game be well on its way . the community create tool and resource that other modder use . idea be discuss and fantastic mod be create . today more than 40000 mod be host on nexus and the workshop have more than 25000 mod . countless number of video , review , feedback and play testing have be produce . the game have expand and improve in all aspect and the selection of mod , improvement and information be tremendous . the community surround skyrim have become very large and the popularity of the game follow that growth . and much of this be build on the idea that everyone be free to use the mod and tool that be create by the community . all that change when bethesda make it possible to charge money for mod . this change in policy be move bethesda in direction that be undermine the foundation for the popularity and interested around their game . this change in policy will split up the community , create conflict and reduce number of new mod create . many will feel betray and treat unfairly and those that make the resource and tool that make some of the good mod possible will never be pay . be not against that modder get pay for their work , be against the way it be introduce , that they introduce it in well establish community and the way it work on steam . by use skyrim as the first game that have this pay for mod system it just feel like they be try to * out all the cash they can from this community that be build around free sharing and that already have thousand of mod available for sale . and in return they only give 25 % to the modder , its easy to see that this be not act of be kind to the community ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872725,The Elder Scrolls V: Skyrim,"I love this game, but the new pay for mods system has killed this game's modding community.",27.04.2015 00:23:03,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1045  2293  2023  2208  1010  2021  1996  2047  3477  2005 16913
  2015  2291  2038  2730  2023  2208  1005  1055 16913  4667  2451  1012
   102]",48,27.04.2015 00:23:03,0.0,0.0,0.0,0.0,True,False,7.65611980681395e+16,4764.0,2203.0,1.0,DJ Orange,27.07.2012 05:47:56,public,45.0,,10.0,https://steamcommunity.com/profiles/76561198068139498/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"i love this game, but the new pay for mods system has killed this game modding community.","I love this game , but the new pay for mod system have kill this game modding community ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872726,The Elder Scrolls V: Skyrim,"Good-ish game, rapidly becomes great with the tons of free mods. Unfortunately, Bethesda and Valve thought they ought to get paid for community-made mods, meaning this is rapidly becoming less fun. And, you know, that's a really scummy thing to do too.",27.04.2015 05:14:49,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2204  1011  2003  2232  2208  1010  5901  4150  2307  2007  1996
  6197  1997  2489 16913  2015  1012  6854  1010  7014  2229  2850  1998
 10764  2245  2027 11276  2000  2131  3825  2005  2451  1011  2081 16913
  2015  1010  3574  2023  2003  5901  3352  2625  4569  1012  1998  1010
  2017  2113  1010  2008  1005  1055  1037  2428  8040  2819  8029  2518
  2000  2079  2205  1012   102]",126,27.04.2015 05:14:49,0.0,0.0,0.0,0.0,False,False,7.656119804391296e+16,7639.0,5315.0,35.0,Scoobford,25.06.2011 04:23:32,public,34.0,753.0,16.0,https://steamcommunity.com/id/scoobford/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"good-ish game, rapidly becomes great with the tons of free mods. unfortunately, bethesda and valve thought they ought to get paid for community-made mods, meaning this is rapidly becoming less fun. and, you know, that is really scummy thing to do too.","good - ish game , rapidly become great with the ton of free mod . unfortunately , bethesda and valve think they ought to get pay for community - make mod , mean this be rapidly become less fun . and , you know , that be really scummy thing to do too ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872727,The Elder Scrolls V: Skyrim,I do not like where this is paid mods thing is going,26.04.2015 23:55:18,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1045  2079  2025  2066  2073  2023  2003  3825 16913  2015  2518
  2003  2183   102]",29,26.04.2015 23:55:18,0.5604543685913085,20.0,2.0,0.0,True,False,7.656119798742411e+16,14434.0,13340.0,12.0,Barael,08.01.2007 15:47:14,public,97.0,,14.0,https://steamcommunity.com/profiles/76561197987424114/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,i do not like where this is paid mods thing is going,I do not like where this be pay mod thing be go
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872728,The Elder Scrolls V: Skyrim,This whole payed mod system is flawed and messy. I think a simple donation button would have sufficed.,26.04.2015 15:49:39,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2023  2878  3477  2098 16913  2291  2003 25077  1998 18307  1012
  1045  2228  1037  3722 13445  6462  2052  2031 10514 26989 11788  1012
   102]",43,26.04.2015 15:49:39,0.5161449909210205,9.0,0.0,0.0,False,False,7.656119806173126e+16,1681.0,440.0,2.0,Snowballs007,10.04.2012 05:06:49,public,29.0,,13.0,https://steamcommunity.com/profiles/76561198061731264/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,this whole payed mod system is flawed and messy. think simple donation button would have sufficed.,this whole pay mod system be flawed and messy . think simple donation button would have suffice .
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872729,The Elder Scrolls V: Skyrim,How to screw PC gaming. EA is proud of you.,24.04.2015 02:19:04,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2129  2000 11224  7473 10355  1012 19413  2003  7098  1997  2017
  1012   102]",25,24.04.2015 02:19:04,0.4637077450752258,379.0,92.0,2.0,False,False,7.656119802575792e+16,1729.0,1492.0,5.0,chickentoast.ang,22.05.2010 18:20:39,public,19.0,862.0,37.0,https://steamcommunity.com/id/ckkntst/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,how to screw pc gaming. ea is proud of you.,how to screw pc gaming . ea be proud of you .
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872730,The Elder Scrolls V: Skyrim,"A good game made better by mods, and made infinitely worse by Bethesda and Valve's greed with their paid mod system.",26.04.2015 07:45:51,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1037  2204  2208  2081  2488  2011 16913  2015  1010  1998  2081
 25773  4788  2011  7014  2229  2850  1998 10764  1005  1055 22040  2007
  2037  3825 16913  2291  1012   102]",55,26.04.2015 07:45:51,0.5000123977661132,1.0,0.0,0.0,False,False,7.656119798019832e+16,9398.0,8049.0,3.0,its all ogre,06.01.2006 08:47:08,public,173.0,438.0,35.0,https://steamcommunity.com/id/fryiee/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"a good game made better by mods, and made infinitely worse by bethesda and valve greed with their paid mod system.","a good game make well by mod , and make infinitely bad by bethesda and valve greed with their pay mod system ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872731,The Elder Scrolls V: Skyrim,good game but steam region only be playable in russia i hate this,28.04.2015 15:22:38,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Ja,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2204  2208  2021  5492  2555  2069  2022 16854  1999  3607  1045
  5223  2023   102]",29,28.04.2015 15:22:38,0.4888573884963989,1.0,0.0,0.0,True,False,7.656119817231437e+16,1765.0,605.0,15.0,Harley Quinn,05.01.2015 07:53:30,public,60.0,189.0,54.0,https://steamcommunity.com/profiles/76561198172314363/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,good game but steam region only be playable in russia hate this,good game but steam region only be playable in russia hate this
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872732,The Elder Scrolls V: Skyrim,What the fuck have you done?,26.04.2015 23:25:38,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Nein,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[ 101 2054 1996 6616 2031 2017 2589 1029  102],9,26.04.2015 23:25:38,0.0,0.0,0.0,0.0,True,False,7.65611980370795e+16,8468.0,7066.0,9.0,FlipFlops,21.01.2011 02:23:41,public,206.0,,15.0,https://steamcommunity.com/profiles/76561198037079499/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,what the fuck have you done?,what the fuck have you do ?
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872733,The Elder Scrolls V: Skyrim,They're going to far with their greed.,26.04.2015 17:27:49,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[  101  2027  1005  2128  2183  2000  2521  2007  2037 22040  1012   102],23,26.04.2015 17:27:49,0.4741379022598266,0.0,0.0,1.0,True,False,7.656119805007502e+16,14056.0,13974.0,1.0,Buck Fitches,06.10.2011 20:52:16,public,58.0,,12.0,https://steamcommunity.com/id/buckyfitcheslovethembitches/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,they are going to far with their greed.,they be go to far with their greed .
